                 BEST x|                 CURR x|
   -0.38020398350855444|   -0.38020398350855444|
  -0.038534891679305794|  -0.038534891679305794|
  -0.038534891679305794|     0.9234151283812704|
  -0.038534891679305794|    -0.5207778554113656|
    -1.1203900792516777|    -1.1203900792516777|
    -1.1203900792516777|     0.8725940946611033|
    -1.1203900792516777|    -2.4338614359104227|
    -1.1203900792516777|    -0.9726339111109414|
    -1.1203900792516777|    -0.7151334129004276|
    -1.1203900792516777|    -1.8683974740976939|
    -1.1203900792516777|     0.1706540236403944|
    -2.1768345219323484|    -2.1768345219323484|
     -2.123763322296781|     -2.123763322296781|
     -2.123763322296781|     0.4290605880844378|
     -2.123763322296781|     -4.188449620351347|
     -2.123763322296781|     1.7281245957909004|
     -2.123763322296781|     1.3587967282145352|
     -2.123763322296781|     2.2048762894659992|
     -2.123763322296781|    -2.2890012741740176|
     -2.123763322296781|    -2.7800127561869936|
     -2.123763322296781|    -3.5050090243799756|
     -2.123763322296781|      1.414188386877563|
     -2.123763322296781|    -3.1942191269380746|
     -2.123763322296781|    -1.9064271339205252|
     -2.123763322296781|      4.919593968002355|
     -2.123763322296781|      4.481279537078067|
     -2.123763322296781|    -1.9897712133465562|
     -2.123763322296781|    -1.7604775758710511|
     -2.123763322296781|    0.06216398327350081|
     -2.123763322296781|    -1.6341203606293417|
     -2.123763322296781|    -1.4022187639910735|
     -2.123763322296781|    -1.3882061957529683|
     -2.123763322296781|    -1.2651818700593986|
     -2.123763322296781|    -1.4211613453946224|
     -2.123763322296781|     3.9604373451372137|
     -2.123763322296781|     -1.366028460001126|
     -2.123763322296781|    -1.8587296295893307|
     -2.123763322296781|     -4.545682012079785|
     -2.123763322296781|    -0.1341879649224964|
     -2.123763322296781|     -1.426625385053648|
     -2.123763322296781|    -0.9369441709760633|
     -2.123763322296781|     -3.744587521323375|
     -2.123763322296781|       -4.9122137915033|
     -2.123763322296781|    -0.7960128390602463|
     -2.123763322296781|    -0.6994817019790329|
     -2.123763322296781|    -2.4882248110790464|
     -2.123763322296781|    0.18286957593737263|
     -2.123763322296781|     -4.436923820360073|
     -2.123763322296781|    -0.1690531843421521|
     -2.123763322296781|    -0.9021262753118764|
     -2.123763322296781|    -0.6385682880506734|
     -2.123763322296781|     3.2431957160909057|
     -2.123763322296781|     2.8363788466113142|
     -2.123763322296781|      4.837364327437232|
     -2.123763322296781|      4.685762188238771|
     -2.123763322296781|     -1.148516980293477|
     -2.123763322296781|    -0.9366402034123869|
     -2.123763322296781|     -0.714486351152818|
     -2.123763322296781|     2.7660628629421966|
     -2.123763322296781|       2.37466329517574|
     -2.123763322296781|     2.7771420555933446|
     -2.123763322296781|      4.152102689967073|
     -2.123763322296781|    -0.4556034060276817|
     -2.123763322296781|     0.7954932786517732|
     -2.123763322296781|    -0.9452565677268137|
     -2.123763322296781|     1.0228415031813096|
     -2.123763322296781|    -2.4591207607744914|
     -2.123763322296781|     1.1692251400502043|
     -2.123763322296781|    0.25660196158893456|
     -2.123763322296781|   -0.14891518879991783|
     -2.123763322296781|     3.5466802541526654|
     -2.123763322296781|      4.039134935848811|
     -2.123763322296781|     1.2828074965726257|
     -2.123763322296781|    -1.2821013354425004|
     -2.123763322296781|      2.707526953119541|
     -2.123763322296781|      2.299802794296138|
     -2.123763322296781|      1.857907154703607|
     -2.123763322296781|    -2.6122564863454265|
     -2.123763322296781|    -0.9657154756307076|
     -2.123763322296781|      -4.54660533432078|
     -2.123763322296781|     -4.645252044913001|
     -2.123763322296781|    -0.6653152282296801|
     -2.123763322296781|     0.9400341315858824|
     -2.123763322296781|     1.0357232852344516|
     -2.123763322296781|       3.30353271276827|
     -2.123763322296781|     3.7558584661331142|
     -2.123763322296781|     3.3791303024742128|
     -2.123763322296781|     1.6763305034375184|
     -2.123763322296781|     1.8952763180488446|
     -2.123763322296781|     2.2991798072128207|
     -2.123763322296781|    -3.7711405888119955|
     -2.123763322296781|      4.687879695920561|
     -2.123763322296781|     -4.500296021182816|
     -2.123763322296781|    -4.7058125490816565|
     -2.123763322296781|        2.6655821220739|
     -2.123763322296781|      0.868207412796921|
     -2.123763322296781|     1.7919016829277714|
     -2.123763322296781|     1.5230721114918404|
     -2.123763322296781|     1.8524850109846134|
     2.0462943893909724|     2.0462943893909724|
     2.0462943893909724|      2.698315182425672|
     2.0462943893909724|     1.3897988415878606|
     2.0462943893909724|    -1.7277080362928219|
     2.0462943893909724|    -2.9052773556462306|
     2.0462943893909724|     2.1303096340061645|
     2.0462943893909724|   -0.11788769571967972|
     2.0462943893909724|     -4.331281659293808|
     2.0462943893909724|      3.621988421370352|
     2.0462943893909724|      4.043101171200334|
     2.0462943893909724|      4.221647669082303|
     2.0462943893909724|     4.1090676297711255|
     2.0462943893909724|    -0.9498157391156061|
     2.0462943893909724|    -4.8425215324347635|
     2.0462943893909724|      4.434034303054119|
     2.0462943893909724|      4.588275054767477|
     2.0462943893909724|    -2.7803185146337652|
     2.0462943893909724|      2.896801411478572|
     2.0462943893909724|    -0.4818343156645408|
     2.0462943893909724|    -0.4818343156645408|
     2.0462943893909724|    -0.4818343156645408|
     2.0462943893909724|     -4.760612571194906|
     2.0462943893909724|     2.9752793179723707|
     2.0462943893909724|     2.9752793179723707|
     2.0462943893909724|      2.492242177504474|
     2.0462943893909724|      2.750606720318247|
     2.0462943893909724|     3.6947131166456195|
     2.0462943893909724|     -4.414602394785056|
     2.0462943893909724|     -4.043813669555616|
     2.0462943893909724|     -4.089598231458082|
     2.0462943893909724|     -4.866965009820148|
     2.0462943893909724|     0.9740401400115317|
     2.0462943893909724|      -4.11635448560931|
     2.0462943893909724|     2.1179988360534345|
     2.0462943893909724|     0.6765340869590091|
     2.0462943893909724|      4.481056052110887|
     2.0462943893909724|      4.610241095434535|
     2.0462943893909724|    -3.1936807964955296|
     2.0462943893909724|     -2.942479340423656|
     2.0462943893909724|     -2.779292027853053|
     2.0462943893909724|     -4.597940286100065|
     2.0462943893909724|      4.549660420957279|
     2.0462943893909724|      4.111853193149909|
     2.0462943893909724|      4.111853193149909|
     2.0462943893909724|       2.14399314139421|
     2.0462943893909724|    -3.4792521468323456|
     2.0462943893909724|     -2.534432606346005|
     2.0462943893909724|    -1.9438360037120894|
     2.0462943893909724|      4.827781215454879|
     2.0462943893909724|      4.972235141250467|
     2.0462943893909724|      2.966257863405529|
     2.0462943893909724|      2.966257863405529|
     2.0462943893909724|      4.105017156812501|
     2.0462943893909724|     3.8200805653932264|
     2.0462943893909724|      4.297160335757468|
     2.0462943893909724|     3.5177763622938265|
     2.0462943893909724|      3.381143222344258|
     2.0462943893909724|      4.226334078377915|
     2.0462943893909724|     0.5447376585778017|
     2.0462943893909724|     3.3290605916607117|
     2.0462943893909724|     1.2259058716858773|
     2.0462943893909724|     -4.976847269955593|
     2.0462943893909724|     -4.556443735876881|
     2.0462943893909724|      -4.50405198114385|
     2.0462943893909724|      1.743554672639772|
     2.0462943893909724|   -0.37188060967601544|
     2.0462943893909724|   -0.10331305090342979|
     2.0462943893909724|      -4.92392924410204|
     2.0462943893909724|      4.298471032200103|
     2.0462943893909724|     2.6502677002516446|
     2.0462943893909724|      2.169939120520461|
     2.0462943893909724|      2.181963132297742|
     2.0462943893909724|     0.4149135038094087|
     2.0462943893909724|     -3.735184565223574|
     2.0462943893909724|     -3.870349444258696|
     2.0462943893909724|     3.8233781126886974|
     2.0462943893909724|    -2.4518608348671944|
     2.0462943893909724|     1.4513341786568121|
     2.0462943893909724|     3.3120245808010544|
     2.0462943893909724|     2.3485512535071598|
     2.0462943893909724|     3.0636025440230306|
     2.0462943893909724|     3.0636025440230306|
     2.0462943893909724|    -0.6677609920580743|
     2.0462943893909724|      4.303212927338077|
     2.0462943893909724|      2.177279142277847|
     2.0462943893909724|     1.8357217551067428|
     2.0462943893909724|      1.152452973939547|
     2.0462943893909724|      1.152452973939547|
