              ACCEPT PB|Control-G?|            TEMPERATURE|                DENSITY|ACTUAL#MARKOV|                 BEST y|                 CURR y|                 BEST x|                 CURR x|                BEST x2|                CURR x2|                BEST x3|                CURR x3|
     0.9999669189281405|       0.0|                15000.0|                    1.0|           23|     0.8790995171751892|     2.7645519219665236|     -4.142224416304375|     3.5766352274419173|     1.8645476209674587|     1.2726619249088778|     -0.715373793138367|     3.1223627010172006|
                    1.0|       0.0|                15000.0|                    1.0|           24|     0.8790995171751892|     1.9283868836478095|     -4.142224416304375|     2.9216872929370368|     1.8645476209674587|      4.113647660968294|     -0.715373793138367|      2.488678776467647|
     0.9999937542240271|       0.0|                15000.0|                    1.0|           25|     0.8790995171751892|     2.0220738158144926|     -4.142224416304375|     -4.081371739230768|     1.8645476209674587|    -2.2767744749589527|     -0.715373793138367|      4.947891737719509|
                    1.0|       0.0|                15000.0|                    1.0|           26|     0.8790995171751892|      1.661777702671619|     -4.142224416304375|    -0.1901283701906742|     1.8645476209674587|     -4.579839295751235|     -0.715373793138367|     -4.476868125852894|
       0.99992451057786|       1.0|                15000.0|                    1.0|           27|     0.8790995171751892|      2.856722960426736|     -4.142224416304375|     0.8171638516192413|     1.8645476209674587|    -1.9233117291262598|     -0.715373793138367|     1.5712721974855777|
     0.9999784229679032|       0.0|                15000.0|                    1.0|           28|     0.8790995171751892|     3.1803819336913737|     -4.142224416304375|    -1.9188689570240935|     1.8645476209674587|     0.6835854774801229|     -0.715373793138367|     3.4507066804233553|
                    1.0|       1.0|                15000.0|                    1.0|           29|     0.8790995171751892|     1.4909613990219492|     -4.142224416304375|    -1.5021874458279072|     1.8645476209674587|    -3.7202398014537152|     -0.715373793138367|    -3.2590457129340535|
     0.9999368195223503|       1.0|                15000.0|                    1.0|           30|     0.8790995171751892|     2.6625954562095973|     -4.142224416304375|    -2.1347631847259847|     1.8645476209674587|    -1.7004187112127622|     -0.715373793138367|      3.137777016631148|
     0.9999718433777827|       0.0|                15000.0|                    1.0|           31|     0.8790995171751892|      3.084950735545987|     -4.142224416304375|     0.5277908015782167|     1.8645476209674587|     3.9805477792898465|     -0.715373793138367|    0.07233211966843633|
                    1.0|       0.0|                15000.0|                    1.0|           32|     0.8790995171751892|     1.0756563741200567|     -4.142224416304375|     -0.863373770073621|     1.8645476209674587|      4.887033671933869|     -0.715373793138367|    -0.4369102078702394|
                    1.0|       0.0|                15000.0|                    1.0|           33|     0.8790995171751892|     1.3505928366834055|     -4.142224416304375|    -0.2416376366719568|     1.8645476209674587|    -3.3203921074110596|     -0.715373793138367|     -3.543876522632795|
     0.9999743337839903|       0.0|                15000.0|                    1.0|           34|     0.8790995171751892|     2.0535889850282807|     -4.142224416304375|    -1.4470195858308754|     1.8645476209674587|     0.9702562998985718|     -0.715373793138367|    -0.3290752499832381|
     0.9999560068912433|       0.0|                15000.0|                    1.0|           35|     0.8790995171751892|     2.7135001322569243|     -4.142224416304375|    -3.2010819319540285|     1.8645476209674587|    -2.8876992788955738|     -0.715373793138367|      1.050644406139103|
                    1.0|       0.0|                15000.0|                    1.0|           36|     0.8790995171751892|     2.4207773333801392|     -4.142224416304375|    -1.8518421993090883|     1.8645476209674587|     0.7078177214101435|     -0.715373793138367|   -0.40212426265664103|
                    1.0|       0.0|                15000.0|                    1.0|           37|     0.8790995171751892|     1.8345679120499945|     -4.142224416304375|     3.4788696577979383|     1.8645476209674587|      1.651409043090415|     -0.715373793138367|    -0.9408869204958661|
                    1.0|       0.0|                15000.0|                    1.0|           38|     0.8790995171751892|     1.2994094048616258|     -4.142224416304375|    -3.8153206776107575|     1.8645476209674587|    -3.2732934608070585|     -0.715373793138367|    -1.3449703376730202|
     0.9999426264439576|       0.0|                15000.0|                    1.0|           39|     0.8790995171751892|      2.522405732188643|     -4.142224416304375|    -2.5197336027879214|     1.8645476209674587|    -3.9105190395893272|     -0.715373793138367|    -2.0677077930529886|
                    1.0|       1.0|                15000.0|                    1.0|           40|     0.8790995171751892|      1.802964951654934|     -4.142224416304375|     -3.059675796274626|     1.8645476209674587|   0.016522426853678773|     -0.715373793138367|   -0.37747653219095234|
                    1.0|       0.0|                15000.0|                    1.0|           41|     0.8790995171751892|      1.629514903074452|     -4.142224416304375|      -2.94958617422455|     1.8645476209674587|     -4.491218251799643|     -0.715373793138367|    -0.6877724914760002|
     0.9999641345823801|       0.0|                15000.0|                    1.0|           42|     0.8790995171751892|      2.199223303450229|     -4.142224416304375|     0.5270214408370455|     1.8645476209674587|     1.5299744073388064|     -0.715373793138367|     2.7837001872663105|
     0.9999491311487304|       0.0|                15000.0|                    1.0|           43|     0.8790995171751892|      2.962275480452118|     -4.142224416304375|      4.274903306431728|     1.8645476209674587|     -2.217626659943254|     -0.715373793138367|      3.075729823034335|
                    1.0|       0.0|                15000.0|                    1.0|           44|     0.8790995171751892|     2.0255159349854086|     -4.142224416304375|      2.878199232255165|     1.8645476209674587|     -4.302608692627255|     -0.715373793138367|     -2.227492836888376|
                    1.0|       0.0|                15000.0|                    1.0|           45|     0.8790995171751892|      1.893056738238144|     -4.142224416304375|     -4.325320607775324|     1.8645476209674587|     0.8119417247796932|     -0.715373793138367|     2.6945312276777864|
     0.9999521743914807|       0.0|                15000.0|                    1.0|           46|     0.8790995171751892|     2.6104580212410116|     -4.142224416304375|   -0.23449213419161818|     1.8645476209674587|     3.7536096686106575|     -0.715373793138367|     3.3896846366466598|
                    1.0|       0.0|                15000.0|                    1.0|           47|     0.8790995171751892|     0.9647630092217359|     -4.142224416304375|     -4.187942085581611|     1.8645476209674587|     -1.265340654655617|     -0.715373793138367|     2.0935889300868986|
     0.9999267182211928|       0.0|                15000.0|                    1.0|           48|     0.8790995171751892|     2.7287818637933148|     -4.142224416304375|     1.1233959606486312|     1.8645476209674587|      3.450700731280934|     -0.715373793138367|     -4.588948285720256|
                    1.0|       0.0|                12750.0|     1.8496823466181256|            1|     0.8790995171751892|      2.232697784071422|     -4.142224416304375|     0.6772850078027117|     1.8645476209674587|      1.437822905329189|     -0.715373793138367|     -4.060964731302196|
     0.9999509501357959|       0.0|                12750.0|     1.8496823466181256|            2|     0.8790995171751892|     2.8580988907177134|     -4.142224416304375|    -1.3395080794648306|     1.8645476209674587|     3.8944805290187627|     -0.715373793138367|     0.7141128222949131|
                    1.0|       0.0|                12750.0|     1.8496823466181256|            3|     0.8790995171751892|     2.7666866743231444|     -4.142224416304375|      3.133867786739577|     1.8645476209674587|      4.237914885102846|     -0.715373793138367|      3.319326804878145|
                    1.0|       0.0|                12750.0|     1.8496823466181256|            4|     0.8790995171751892|      1.989329546460067|     -4.142224416304375|    -3.4357977715393773|     1.8645476209674587|    -3.4815861913387423|     -0.715373793138367|     0.5838001171722418|
     0.9999452659263892|       0.0|                12750.0|     1.8496823466181256|            5|     0.8790995171751892|     2.6872080840398107|     -4.142224416304375|    -2.6537676788489915|     1.8645476209674587|     -4.995702305100904|     -0.715373793138367|     1.7447200461586245|
      0.999996202298163|       1.0|                12750.0|     1.8496823466181256|            6|     0.8790995171751892|     2.7356288744051396|     -4.142224416304375|     -4.918840868221002|     1.8645476209674587|      3.243376795388157|     -0.715373793138367|     1.3069179703582035|
                    1.0|       0.0|                12750.0|     1.8496823466181256|            7|     0.8790995171751892|     1.7484415170849537|     -4.142224416304375|     -1.539047949133491|     1.8645476209674587|    -1.0007924170242322|     -0.715373793138367|    -1.7785418465121285|
     0.9999368572666083|       0.0|                12750.0|     1.8496823466181256|            8|     0.8790995171751892|     2.5535367860547513|     -4.142224416304375|    -3.2450573176674635|     1.8645476209674587|    -1.6448861929676708|     -0.715373793138367|    -2.4764820313374667|
      0.999957172309161|       0.0|                12750.0|     1.8496823466181256|            9|     0.8790995171751892|      3.099601537681405|     -4.142224416304375|     -4.754710532096046|     1.8645476209674587|        0.7825555750671|     -0.715373793138367|    -2.6684274782171356|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           10|     0.8790995171751892|      1.009485742912708|     -4.142224416304375|    -0.7603825154694126|     1.8645476209674587|      4.860111077365491|     -0.715373793138367|     2.2681903167518325|
     0.9999573726031056|       1.0|                12750.0|     1.8496823466181256|           11|     0.8790995171751892|      2.140124920731667|     -4.142224416304375|     -3.830300506156256|     1.8645476209674587|      3.945312941699555|     -0.715373793138367|    -3.2135167058374883|
     0.9999877474429257|       0.0|                12750.0|     1.8496823466181256|           12|     0.8790995171751892|     2.2963459804841855|     -4.142224416304375|    -4.2654701707798806|     1.8645476209674587|      4.233028640362068|     -0.715373793138367|    -1.6537960670974328|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           13|     0.8790995171751892|      1.056547998833985|     -4.142224416304375|     -3.336894909993111|     1.8645476209674587|    -4.1355006415725155|     -0.715373793138367|     2.1557321704505235|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           14|     0.8790995171751892|     1.3714481395456755|     -4.142224416304375|    -0.9818841162504937|     1.8645476209674587|    -1.5986998972092246|     -0.715373793138367|    -1.3417110589819512|
     0.9999352914342031|       0.0|                12750.0|     1.8496823466181256|           15|     0.8790995171751892|       2.31602230747446|     -4.142224416304375|     0.2860041648308389|     1.8645476209674587|    -2.1658244660913706|     -0.715373793138367|      2.171498494362856|
     0.9999746040539552|       0.0|                12750.0|     1.8496823466181256|           16|     0.8790995171751892|      2.639824731197809|     -4.142224416304375|     0.8501606108077988|     1.8645476209674587|    -3.1095909855034276|     -0.715373793138367|     1.5222344276475859|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           17|     0.8790995171751892|      1.641067437442155|     -4.142224416304375|      2.694830039083547|     1.8645476209674587|     1.8005322041961664|     -0.715373793138367|    -1.7597033199782037|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           18|     0.8790995171751892|     1.3711532458044666|     -4.142224416304375|     -4.729818872995884|     1.8645476209674587|     -4.311032473582687|     -0.715373793138367|    -0.7074384689806221|
     0.9998967848729988|       1.0|                12750.0|     1.8496823466181256|           19|     0.8790995171751892|      2.756617309614743|     -4.142224416304375|    -1.5977321477827262|     1.8645476209674587|    -3.0464706583865633|     -0.715373793138367|     3.9076756218875563|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           20|     0.8790995171751892|     2.2617486138840284|     -4.142224416304375|     -3.403155175387731|     1.8645476209674587|    0.07970732890354082|     -0.715373793138367|    -1.9654312791338011|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           21|     0.8790995171751892|      1.595648184454686|     -4.142224416304375|     1.6518920053150303|     1.8645476209674587|     -3.311781105927023|     -0.715373793138367|     -4.364591032406997|
     0.9998881855495417|       1.0|                12750.0|     1.8496823466181256|           22|     0.8790995171751892|      3.021362136993841|     -4.142224416304375|    -1.9255056476338814|     1.8645476209674587|    -3.0595349836603267|     -0.715373793138367|     3.7759073068065963|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           23|     0.8790995171751892|      2.289836897287252|     -4.142224416304375|     -1.391365836470678|     1.8645476209674587|     -2.273002710895322|     -0.715373793138367|      4.899973700019499|
     0.9999993588352044|       0.0|                12750.0|     1.8496823466181256|           24|     0.8790995171751892|     2.2980117510524365|     -4.142224416304375|      -4.14655794485653|     1.8645476209674587|      3.769343211103658|     -0.715373793138367|    0.11926656742160979|
     0.9999631009975976|       0.0|                12750.0|     1.8496823466181256|           25|     0.8790995171751892|     2.7684827116919983|     -4.142224416304375|     -4.858760994268826|     1.8645476209674587|     -2.249207607969723|     -0.715373793138367|     4.8385160010975135|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           26|     0.8790995171751892|      1.774207559673707|     -4.142224416304375|    -3.9182126430149222|     1.8645476209674587|     2.0219314329187004|     -0.715373793138367|      4.037772597647198|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           27|     0.8790995171751892|     1.7365065970747255|     -4.142224416304375|      4.724463857154978|     1.8645476209674587|    -1.4934067291365682|     -0.715373793138367|    -0.3187583480471261|
     0.9998985736140452|       0.0|                12750.0|     1.8496823466181256|           28|     0.8790995171751892|     3.0297586040461106|     -4.142224416304375|     -4.602121218964448|     1.8645476209674587|      4.141300566913191|     -0.715373793138367|     0.6870307156966096|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           29|     0.8790995171751892|       2.05858528945403|     -4.142224416304375|     3.0932992872035894|     1.8645476209674587|     0.8309455279986316|     -0.715373793138367|    -0.5462937392756001|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           30|     0.8790995171751892|     1.6709464558147848|     -4.142224416304375|     -4.885808664449334|     1.8645476209674587|    -1.0418349550829347|     -0.715373793138367|     2.9023157543494906|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           31|     0.8790995171751892|     1.4081448358569562|     -4.142224416304375|    0.11600394275339809|     1.8645476209674587|     2.4786914321207587|     -0.715373793138367|    -1.2962693792573934|
     0.9999307557995597|       0.0|                12750.0|     1.8496823466181256|           32|     0.8790995171751892|     2.2910389594729472|     -4.142224416304375|     -3.095692170495038|     1.8645476209674587|     -3.427338170544203|     -0.715373793138367|     -2.722155168354793|
     0.9999948819714953|       0.0|                12750.0|     1.8496823466181256|           33|     0.8790995171751892|      2.356293989896557|     -4.142224416304375|     -2.566134564981686|     1.8645476209674587|    -0.9516764012004515|     -0.715373793138367|      4.467656266853542|
     0.9999353605053583|       0.0|                12750.0|     1.8496823466181256|           34|     0.8790995171751892|     3.1804741841612953|     -4.142224416304375|       4.65443983178978|     1.8645476209674587|    -2.4243044221335532|     -0.715373793138367|     0.9062112579564587|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           35|     0.8790995171751892|     1.0685818478667846|     -4.142224416304375|     -4.253446869605973|     1.8645476209674587|     -3.490641977925881|     -0.715373793138367|     -4.151504468731211|
     0.9999257916093379|       0.0|                12750.0|     1.8496823466181256|           36|     0.8790995171751892|     2.3508680604547183|     -4.142224416304375|     3.0358210680882536|     1.8645476209674587|    -1.4641282417029702|     -0.715373793138367|      4.221372572902936|
     0.9999190717152263|       1.0|                12750.0|     1.8496823466181256|           37|     0.8790995171751892|      3.382745445915321|     -4.142224416304375|     -4.962474379969533|     1.8645476209674587|     3.9122265531359344|     -0.715373793138367|      3.572778096421442|
                    1.0|       1.0|                12750.0|     1.8496823466181256|           38|     0.8790995171751892|      2.173354860825161|     -4.142224416304375|      -4.71748835833831|     1.8645476209674587|     0.5001386328510509|     -0.715373793138367|     2.0106765052765625|
     0.9999935861168284|       0.0|                12750.0|     1.8496823466181256|           39|     0.8790995171751892|     2.2551321335175127|     -4.142224416304375|     2.2917180828189307|     1.8645476209674587|     0.4902972161062866|     -0.715373793138367|    -4.9049253108351305|
     0.9999599671064974|       0.0|                12750.0|     1.8496823466181256|           40|     0.8790995171751892|     2.7655617427314336|     -4.142224416304375|     1.2760894978434445|     1.8645476209674587|    -1.5519491934036167|     -0.715373793138367|    -2.1623785506290707|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           41|     0.8790995171751892|     1.9996600961963924|     -4.142224416304375|     4.2315986511898025|     1.8645476209674587|      4.861812919929099|     -0.715373793138367|     2.3828856386347663|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           42|     0.8790995171751892|     1.6124612405482908|     -4.142224416304375|    -0.7094519724258719|     1.8645476209674587|     0.4479220434888447|     -0.715373793138367|    -1.2551910973257439|
     0.9999803169478179|       0.0|                12750.0|     1.8496823466181256|           43|     0.8790995171751892|     1.8634226257215682|     -4.142224416304375|      4.680569614265739|     1.8645476209674587|      4.727316092612529|     -0.715373793138367|      2.660673012686047|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           44|     0.8790995171751892|     1.1393603868456557|     -4.142224416304375|      2.068954916411575|     1.8645476209674587|    -3.5011964209909916|     -0.715373793138367|     2.8956697860602247|
                    1.0|       0.0|                12750.0|     1.8496823466181256|           45|     0.8790995171751892|     1.3246262629175487|     -4.142224416304375|     -4.783835234065914|     1.8645476209674587|     2.6356660880005514|     -0.715373793138367|      2.367901139539688|
     0.9999676243503466|       0.0|            10930.46875|    0.49234862237048627|            1|     0.8790995171751892|     1.7253348950305543|     -4.142224416304375|     1.9671787084156147|     1.8645476209674587|     0.5665806221901724|     -0.715373793138367|      2.057706889474325|
     0.9999487708675756|       0.0|            10930.46875|    0.49234862237048627|            2|     0.8790995171751892|     2.2853076696673584|     -4.142224416304375|     2.8348881262707053|     1.8645476209674587|     1.3560402840437877|     -0.715373793138367|    0.34073224114880585|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|            3|     0.8790995171751892|     1.8468458010962387|     -4.142224416304375|     -4.421100191461875|     1.8645476209674587|     -2.894571554184169|     -0.715373793138367|    -1.2936738308176232|
     0.9999150912690324|       0.0|            10930.46875|    0.49234862237048627|            4|     0.8790995171751892|      2.774977435336095|     -4.142224416304375|     1.3274192386117516|     1.8645476209674587|      4.048937219276498|     -0.715373793138367|     -4.571156387959016|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|            5|     0.8790995171751892|     1.9709989110115336|     -4.142224416304375|    -1.9449939299719277|     1.8645476209674587|     -4.076358877478075|     -0.715373793138367|      4.822970293176107|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|            6|     0.8790995171751892|     1.9021038700720743|     -4.142224416304375|     -4.214966465821569|     1.8645476209674587|     -3.611514968797811|     -0.715373793138367|      4.026909290070446|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|            7|     0.8790995171751892|     1.8901393689126298|     -4.142224416304375|     2.7638596421683577|     1.8645476209674587|     -3.675977012075337|     -0.715373793138367|      4.056952937831843|
      0.999870535922965|       0.0|            10930.46875|    0.49234862237048627|            8|     0.8790995171751892|      3.305334027602469|     -4.142224416304375|    -2.5997397384194496|     1.8645476209674587|     0.7853837482024053|     -0.715373793138367|    -2.8366654029251794|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|            9|     0.8790995171751892|     1.5968327827472486|     -4.142224416304375|     0.7096347435183024|     1.8645476209674587|     2.5899457074162315|     -0.715373793138367|    -0.8802960462634655|
     0.9999100037331093|       0.0|            10930.46875|    0.49234862237048627|           10|     0.8790995171751892|     2.5805784329946952|     -4.142224416304375|     0.8169672209966707|     1.8645476209674587|     -4.150447155309143|     -0.715373793138367|     0.5411823068649344|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|           11|     0.8790995171751892|      1.767164492036969|     -4.142224416304375|      3.305373794719852|     1.8645476209674587|    -1.4490495872637954|     -0.715373793138367|    -3.6110897507425266|
     0.9999245832798662|       0.0|            10930.46875|    0.49234862237048627|           12|     0.8790995171751892|     2.5915356807628793|     -4.142224416304375|    -1.2917676850924042|     1.8645476209674587|    0.37958786233380515|     -0.715373793138367|     0.7848518785198468|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|           13|     0.8790995171751892|     1.8927858341143973|     -4.142224416304375|      2.775649906956751|     1.8645476209674587|     -2.261007187595613|     -0.715373793138367|   -0.35877404222155374|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|           14|     0.8790995171751892|     1.0803768257597743|     -4.142224416304375|    -0.7695053741935745|     1.8645476209674587|     1.6335479428096287|     -0.715373793138367|    -1.1390187717916076|
     0.9998736617583671|       0.0|            10930.46875|    0.49234862237048627|           15|     0.8790995171751892|      2.752176687775874|     -4.142224416304375|     -4.747307939844546|     1.8645476209674587|     1.3991957047642343|     -0.715373793138367|     -2.044018346563572|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|           16|     0.8790995171751892|      2.361538409747274|     -4.142224416304375|     1.4291037227279286|     1.8645476209674587|    -1.4938061173430262|     -0.715373793138367|     0.2931272693815865|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|           17|     0.8790995171751892|     2.1658348701148826|     -4.142224416304375|     1.6783896881543523|     1.8645476209674587|      3.109207920332615|     -0.715373793138367|     -4.839195959606778|
                    1.0|       1.0|            10930.46875|    0.49234862237048627|           18|     0.8790995171751892|     1.6375976393265241|     -4.142224416304375|   -0.20660135083569298|     1.8645476209674587|    -0.9488570960585716|     -0.715373793138367|     3.4025677476526996|
     0.9999240201687232|       1.0|            10930.46875|    0.49234862237048627|           19|     0.8790995171751892|     2.4681243627683362|     -4.142224416304375|      2.233373566741586|     1.8645476209674587|     1.0625901850072552|     -0.715373793138367|      4.235655779921274|
     0.9999544977273251|       1.0|            10930.46875|    0.49234862237048627|           20|     0.8790995171751892|     2.9654968481696695|     -4.142224416304375|      4.239597015235504|     1.8645476209674587|     1.2960867419996212|     -0.715373793138367|    0.20630249042301196|
                    1.0|       0.0|            10930.46875|    0.49234862237048627|           21|     0.8790995171751892|     2.7458302367605745|     -4.142224416304375|       4.65943352893172|     1.8645476209674587|      3.572360658005856|     -0.715373793138367|     -3.046221298633487|
                    1.0|       1.0|            10930.46875|    0.49234862237048627|           22|     0.8790995171751892|     1.3722354544244806|     -4.142224416304375|    -2.8207310168349866|     1.8645476209674587|    -0.9044707385367496|     -0.715373793138367|    -0.8904631248093136|
     0.9999085458938961|       1.0|            10930.46875|    0.49234862237048627|           23|     0.8790995171751892|      2.371917416459017|     -4.142224416304375|   -0.07980584492298615|     1.8645476209674587|     3.2233292932662625|     -0.715373793138367|     -1.892695859739866|
     0.9999750456856754|       0.0|            10930.46875|    0.49234862237048627|           24|     0.8790995171751892|      2.644683172717047|     -4.142224416304375|     0.6145616047908451|     1.8645476209674587|      -4.46091824341169|     -0.715373793138367|     0.3377325788045198|
                    1.0|       1.0|            10930.46875|    0.49234862237048627|           25|     0.6978599090742905|     0.6978599090742905|    -0.5868555054295954|    -0.5868555054295954|     2.3505013656292815|     2.3505013656292815|     -4.138208542209309|     -4.138208542209309|
     0.9999521253293344|       0.0|            9837.421875|     0.6727977516992742|            1|     0.6978599090742905|     1.8416322672051706|    -0.5868555054295954|      4.436880433186124|     2.3505013656292815|      -4.49825039094987|     -4.138208542209309|     -3.801575846922265|
     0.9999035948589636|       1.0|            9837.421875|     0.6727977516992742|            2|     0.6978599090742905|      2.790056027696717|    -0.5868555054295954|    -1.7833422300478194|     2.3505013656292815|      4.183355603352945|     -4.138208542209309|     1.5378518578000722|
                    1.0|       0.0|            9837.421875|     0.6727977516992742|            3|     0.6978599090742905|      2.615732557792481|    -0.5868555054295954|    -1.8066407314055066|     2.3505013656292815|     1.0961551762513508|     -4.138208542209309|     3.0542178469949945|
                    1.0|       0.0|            9837.421875|     0.6727977516992742|            4|     0.6978599090742905|     1.8214858629346191|    -0.5868555054295954|     2.6986304471006006|     2.3505013656292815|     -3.165618183946645|     -4.138208542209309|    -3.0409161334088983|
