              ACCEPT PB|  ACC-BEST|            TEMPERATURE|                 BEST y|                 CURR y|                 BEST x|                 CURR x|
     0.9219599005968757|        TF|                   9.95|     0.8553645335725544|     1.6679000148903114|     3.0672023144138496|     -4.045443107766057|
       0.98245725730807|        TF|                9.90025|     0.8553645335725544|     1.8439994948523544|     3.0672023144138496|     -4.141556371305373|
                    1.0|        TF|             9.85074875|     0.8553645335725544|     0.9457546830451501|     3.0672023144138496|     1.3227902134179104|
     0.9694592870625205|        TF|      9.801495006249999|     0.8553645335725544|     1.2512933763136367|     3.0672023144138496|      3.421028177915856|
                    1.0|        TT|       9.75248753121875|     0.8008533981172952|     0.8008533981172952|    -2.9587021746469953|    -2.9587021746469953|
     0.9666328514435227|        TF|      9.703725093562655|     0.8008533981172952|     1.1318190184443622|    -2.9587021746469953|    -3.3497178263151284|
      0.967821223125255|        TF|       9.65520646809484|     0.8008533981172952|      1.449207445894391|    -2.9587021746469953|    -3.7932286042140633|
                    1.0|        TT|      9.606930435754366|     0.5728182169530192|     0.5728182169530192|     2.2585478504261385|     2.2585478504261385|
     0.9039486302113102|        TF|      9.558895783575593|     0.5728182169530192|      1.542952425224552|     2.2585478504261385|      3.907003897808547|
                    1.0|        TF|      9.511101304657716|     0.5728182169530192|     0.8417207154532298|     2.2585478504261385|    -1.4589690260166464|
     0.9837363505747462|        TF|      9.463545798134428|     0.5728182169530192|     0.9976776127490423|     2.2585478504261385|    -1.0103665945678952|
                    1.0|        TF|      9.416228069143756|     0.5728182169530192|     0.8025968838911015|     2.2585478504261385|    -3.0001417125773533|
     0.9957714248171403|        TF|      9.369146928798036|     0.5728182169530192|     0.8424985353693532|     2.2585478504261385|     2.5455422960332896|
      0.879589479799859|        TF|      9.322301194154047|     0.5728182169530192|      2.044559904407804|     2.2585478504261385|     -4.450381526350695|
                    1.0|        TF|      9.275689688183277|     0.5728182169530192|     0.8637486660262393|     2.2585478504261385|    -0.9253786538451978|
                    1.0|        TF|       9.22931123974236|     0.5728182169530192|     0.6326972275519018|     2.2585478504261385|    -1.9635974081333973|
     0.9845709722489213|        TF|      9.183164683543648|     0.5728182169530192|     0.7762065001715112|     2.2585478504261385|    -2.2867825089160383|
     0.9877743829349291|        TF|       9.13724886012593|     0.5728182169530192|      0.889168284457487|     2.2585478504261385|      -2.84468338664278|
     0.9966797264326213|        TF|        9.0915626158253|     0.5728182169530192|     0.9195569275946296|     2.2585478504261385|     -2.854927975986352|
     0.9865706831647142|        TF|      9.046104802746173|     0.5728182169530192|     1.0424776329103862|     2.2585478504261385|    0.44138123567842236|
                    1.0|        TF|      9.000874278732443|     0.5728182169530192|     0.9019386759072182|     2.2585478504261385|    0.34596347692183926|
     0.8893293006009272|        TF|       8.95586990733878|     0.5728182169530192|      1.957630474679922|     2.2585478504261385|     -4.303126308027693|
                    1.0|        TF|      8.911090557802085|     0.5728182169530192|     0.8947234729211412|     2.2585478504261385|     1.3445985762911832|
                    1.0|        TF|      8.866535105013075|     0.5728182169530192|     0.7521683630363915|     2.2585478504261385|      1.216422822595503|
     0.9854689930412309|        TF|      8.822202429488009|     0.5728182169530192|     0.8819532996784762|     2.2585478504261385|     1.4879613315117899|
     0.8408694406886351|        TF|      8.778091417340569|     0.5728182169530192|     2.4110074909505563|     2.2585478504261385|     -4.851344133176871|
                    1.0|        TF|      8.734200960253867|     0.5728182169530192|     2.1260217713903264|     2.2585478504261385|     4.5246397707295944|
                    1.0|        TF|      8.690529955452599|     0.5728182169530192|     2.0111943415189195|     2.2585478504261385|      4.387471713734689|
                    1.0|        TF|      8.647077305675335|     0.5728182169530192|     0.7312006295983716|     2.2585478504261385|     2.4058564733231522|
     0.9838303598134627|        TF|      8.603841919146959|     0.5728182169530192|     0.8721635142610864|     2.2585478504261385|      2.746445134899531|
                    1.0|        TF|      8.560822709551223|     0.5728182169530192|     0.8089984253966782|     2.2585478504261385|     -2.227952629681338|
                    1.0|        TF|      8.518018596003467|     0.5728182169530192|       0.78422022038015|     2.2585478504261385|     2.3907971725303714|
     0.9849312184387934|        FF|       8.47542850302345|     0.5728182169530192|       0.78422022038015|     2.2585478504261385|     2.3907971725303714|
                    1.0|        TF|      8.433051360508331|     0.5728182169530192|     0.6784562516442196|     2.2585478504261385|     2.6411450844641435|
     0.9843904928612229|        TF|      8.390886103705789|     0.5728182169530192|     0.8111302299074351|     2.2585478504261385|     1.7656210238891799|
                    1.0|        TF|       8.34893167318726|     0.5728182169530192|     0.6813569416019322|     2.2585478504261385|      1.647165823648489|
     0.9793019517950751|        TF|      8.307187014821324|     0.5728182169530192|     0.8559769782452584|     2.2585478504261385|     1.5537276422916992|
                    1.0|        TF|      8.265651079747217|     0.5728182169530192|     0.6662644980495865|     2.2585478504261385|      1.640279016971527|
     0.9796360764365559|        TF|       8.22432282434848|     0.5728182169530192|     0.8363230519461393|     2.2585478504261385|     1.9556805492147982|
      0.980878997352618|        TF|      8.183201210226738|     0.5728182169530192|     0.9951032532587089|     2.2585478504261385|    -0.8173546341477191|
                    1.0|        TF|      8.142285204175604|     0.5728182169530192|     0.9102692185577984|     2.2585478504261385|     1.5026464762456726|
                    1.0|        TF|      8.101573778154727|     0.5728182169530192|     0.7233119653245108|     2.2585478504261385|     1.9905025440193338|
                    1.0|        TF|      8.061065909263952|     0.5728182169530192|     0.6573849065345407|     2.2585478504261385|    -2.5348973865789306|
     0.9854612582957242|        TF|      8.020760579717633|     0.5728182169530192|     0.7754429642553485|     2.2585478504261385|    -2.4227481167079246|
     0.9934266424605414|        TF|      7.980656776819045|     0.5728182169530192|     0.8283403390619648|     2.2585478504261385|     -2.238277909615233|
                    1.0|        TF|       7.94075349293495|     0.5728182169530192|     0.7730266320205567|     2.2585478504261385|    -2.4220665297782014|
                    1.0|        TF|     7.9010497254702745|     0.5728182169530192|     0.5743830395062739|     2.2585478504261385|     -2.352883362708628|
     0.9913852736541714|        TF|      7.861544476842923|     0.5728182169530192|     0.6427432977972904|     2.2585478504261385|    -2.5875510183377584|
      0.961996175086127|        FF|      7.822236754458708|     0.5728182169530192|     0.6427432977972904|     2.2585478504261385|    -2.5875510183377584|
     0.9553447699867105|        TF|      7.783125570686415|     0.5728182169530192|     1.0000864452636886|     2.2585478504261385|     -3.136143010246882|
     0.9035536337707328|        TF|      7.744209942832983|     0.5728182169530192|     1.7894495500669705|     2.2585478504261385|      4.163387887372785|
     0.9801026989799217|        TF|      7.705488893118818|     0.5728182169530192|      1.945092045935735|     2.2585478504261385|      4.343563748414838|
                    1.0|        TF|      7.666961448653224|     0.5728182169530192|      1.708843780790497|     2.2585478504261385|      4.003299864103418|
                    1.0|        TF|      7.628626641409958|     0.5728182169530192|     0.8442148763473352|     2.2585478504261385|    -0.6815033403010071|
     0.8884895399858266|        TF|      7.590483508202908|     0.5728182169530192|     1.7461657443196497|     2.2585478504261385|      4.088935516793873|
                    1.0|        TF|      7.552531090661893|     0.5728182169530192|     0.7898945076447521|     2.2585478504261385|     -1.347300761098782|
     0.9968288322702288|        TF|      7.514768435208584|     0.5728182169530192|     0.8138829062701842|     2.2585478504261385|     1.0179333093556728|
     0.8194301081336179|        TF|      7.477194593032541|     0.5728182169530192|      2.310420261752749|     2.2585478504261385|      4.701876495018848|
                    1.0|        TF|      7.439808620067378|     0.5728182169530192|       2.20971709111035|     2.2585478504261385|      4.602345967917165|
                    1.0|        TF|      7.402609576967041|     0.5728182169530192|     1.7576979652087847|     2.2585478504261385|      4.063106961123724|
                    1.0|        TF|      7.365596529082206|     0.5728182169530192|     0.8029437841139182|     2.2585478504261385|      -3.00029632980239|
     0.9807154583523905|        TF|      7.328768546436795|     0.5728182169530192|     0.9463734129006164|     2.2585478504261385|     -1.176402528305196|
      0.996963709674111|        TF|       7.29212470370461|     0.5728182169530192|     0.9686595326512064|     2.2585478504261385|     -1.024444746530321|
                    1.0|        TF|      7.255664080186087|     0.5728182169530192|      0.793703620279885|     2.2585478504261385|      1.236461647698297|
     0.8098606062215673|        FF|      7.219385759785157|     0.5728182169530192|      0.793703620279885|     2.2585478504261385|      1.236461647698297|
                    1.0|        TF|      7.183288830986232|     0.5728182169530192|     0.7872436270659855|     2.2585478504261385|     2.3239489978410983|
                    1.0|        TF|      7.147372386831301|     0.5728182169530192|     0.7316371576903422|     2.2585478504261385|     -2.411225294835856|
     0.9799883647478579|        TF|      7.111635524897144|     0.5728182169530192|      0.876118289267503|     2.2585478504261385|    -2.6562812395497386|
                    1.0|        TF|      7.076077347272658|     0.5728182169530192|     0.8368910613090149|     2.2585478504261385|    -2.2480407474119586|
     0.8896624806650848|        TF|     7.0406969605362955|     0.5728182169530192|     1.6641773653390564|     2.2585478504261385|    -3.9318107261877797|
                    1.0|        TF|      7.005493475733614|     0.5728182169530192|     1.1245943183161011|     2.2585478504261385|     -3.267845626284701|
     0.8438723845130277|        TF|      6.970466008354946|     0.5728182169530192|     2.3138048508053544|     2.2585478504261385|     4.7332578796619575|
     0.9699530853434714|        TF|      6.935613678313171|     0.5728182169530192|      2.526456860319021|     2.2585478504261385|      4.986270529542718|
                    1.0|        TF|      6.900935609921605|     0.5728182169530192|     2.1289767295125683|     2.2585478504261385|      4.536232778600995|
                    1.0|        TF|      6.866430931871998|     0.5728182169530192|     2.1092406646556663|     2.2585478504261385|      4.446793608842853|
                    1.0|        TF|      6.832098777212638|     0.5728182169530192|     0.8815919715056246|     2.2585478504261385|    -0.7099746258217863|
     0.7893596093918502|        TF|      6.797938283326574|     0.5728182169530192|      2.497610726938354|     2.2585478504261385|      4.945539480414919|
                    1.0|        TF|      6.763948591909941|     0.5728182169530192|     1.0026915210208938|     2.2585478504261385|     0.7151139527199524|
     0.9493112177228208|        TF|     6.7301288489503905|     0.5728182169530192|     1.3545425985855353|     2.2585478504261385|      3.689067051343299|
     0.9428844759844629|        TF|      6.696478204705638|     0.5728182169530192|     1.7503516438195021|     2.2585478504261385|      4.080761688472961|
                    1.0|        TF|       6.66299581368211|     0.5728182169530192|     0.8775198939992289|     2.2585478504261385|       2.74833987815975|
                    1.0|        TF|     6.6296808346136995|     0.5728182169530192|     0.5939414569233676|     2.2585478504261385|    -1.9425437592886108|
                    1.0|        TF|     6.5965324304406305|     0.5728182169530192|     0.5730241059274437|     2.2585478504261385|    -2.1517254841711178|
     0.9816588643469927|        TF|      6.563549768288428|     0.5728182169530192|     0.6951352858487112|     2.2585478504261385|     1.9974062478592387|
     0.9804028463455606|        FF|      6.530732019446986|     0.5728182169530192|     0.6951352858487112|     2.2585478504261385|     1.9974062478592387|
     0.9940861493974287|        TF|       6.49807835934975|     0.5728182169530192|     0.7338717132907354|     2.2585478504261385|    -1.5530998548105632|
     0.9126289894659185|        TF|     6.4655879675530015|     0.5728182169530192|     1.3279640194494604|     2.2585478504261385|     -3.526496770996256|
                    1.0|        TF|      6.433260027715236|     0.5728182169530192|     0.7668936464279393|     2.2585478504261385|     1.2255656234976016|
     0.9871286820759424|        TF|       6.40109372757666|     0.5728182169530192|     0.8502357006490662|     2.2585478504261385|     1.7526031555345876|
                    1.0|        TF|      6.369088258938777|     0.5728182169530192|     0.7409855895190531|     2.2585478504261385|      1.388428264913453|
     0.9570748901848437|        TF|      6.337242817644083|     0.5728182169530192|     1.0204206458411318|     2.2585478504261385|     0.9005407050807198|
     0.9960216146377509|        TF|      6.305556603555862|     0.5728182169530192|     1.0456829248307868|     2.2585478504261385|    -0.3347099707250294|
                    1.0|        TF|      6.274028820538083|     0.5728182169530192|     0.9810834107361881|     2.2585478504261385|    -0.9664804795947433|
     0.9507257233984355|        TF|      6.242658676435393|     0.5728182169530192|     1.2981079956448032|     2.2585478504261385|    -3.5562906981072597|
                    1.0|        TF|      6.211445383053215|     0.5728182169530192|     0.6494534377965357|     2.2585478504261385|     -2.111326445231091|
     0.9684059037874059|        TF|     6.1803881561379495|     0.5728182169530192|     0.8488654164005238|     2.2585478504261385|     -2.643897995836648|
     0.9917862703806841|        TF|       6.14948621535726|     0.5728182169530192|     0.8998390833794089|     2.2585478504261385|      1.536867208140694|
                    1.0|        TF|      6.118738784280473|     0.5728182169530192|     0.7701862050370819|     2.2585478504261385|      -2.21452069122316|
                    1.0|        TF|       6.08814509035907|     0.5728182169530192|     0.6084122844717239|     2.2585478504261385|     -2.568738446715728|
     0.9893899479352013|        TF|      6.057704364907275|     0.5728182169530192|     0.6733529452229706|     2.2585478504261385|     1.6061339646483717|
     0.9589812403308103|        TF|      6.027415843082739|     0.5728182169530192|     0.9270724172725247|     2.2585478504261385|     0.6168505605763617|
     0.9741416217599909|        TF|     5.9972787638673255|     0.5728182169530192|       1.08498217568299|     2.2585478504261385|      3.337870279429133|
     0.9568257091079893|        TF|      5.967292370047989|     0.5728182169530192|      1.349666234133929|     2.2585478504261385|     3.7048845953225813|
                    1.0|        TF|      5.937455908197749|     0.5728182169530192|     1.2523916777774062|     2.2585478504261385|     3.4092524429640694|
                    1.0|        TF|       5.90776862865676|     0.5728182169530192|     0.8454594868403944|     2.2585478504261385|     1.6977952213776595|
                    1.0|        TF|      5.878229785513477|     0.5728182169530192|      0.801053185691535|     2.2585478504261385|     1.9694499300522508|
     0.7748391345904149|        TF|      5.848838636585909|     0.5728182169530192|     2.3005886601938847|     2.2585478504261385|    -4.7060817035576665|
                    1.0|        TF|       5.81959444340298|     0.5728182169530192|     1.1585390157884237|     2.2585478504261385|    -3.3346088366288837|
                    1.0|        TF|      5.790496471185965|     0.5728182169530192|     0.7897239283245314|     2.2585478504261385|     1.6798337274435982|
     0.9910733419992255|        TF|      5.761543988830035|     0.5728182169530192|     0.8416458007077341|     2.2585478504261385|    -1.0632023540680913|
     0.9919997696416245|        TF|      5.732736268885885|     0.5728182169530192|     0.8879248491908133|     2.2585478504261385|    -0.7124806771554173|
     0.9870508517661485|        TF|     5.7040725875414555|     0.5728182169530192|     0.9626437247100618|     2.2585478504261385|   -0.22024090366176696|
                    1.0|        TF|      5.675552224603749|     0.5728182169530192|      0.902359724638738|     2.2585478504261385|   -0.03969401380596227|
     0.9936736078808176|        TF|       5.64717446348073|     0.5728182169530192|     0.9383795517971977|     2.2585478504261385|    -1.4115024562684741|
                    1.0|        TF|      5.618938591163326|     0.5728182169530192|     0.8232392122183589|     2.2585478504261385|    -1.5792832768883964|
                    1.0|        TF|       5.59084389820751|     0.5728182169530192|     0.6082859200561479|     2.2585478504261385|    -2.5591270808652355|
     0.9639345760090683|        TF|     5.5628896787164726|     0.5728182169530192|     0.8136479812199837|     2.2585478504261385|     -2.230010288526391|
                    1.0|        TF|     5.5350752303228905|     0.5728182169530192|     0.6624868777597852|     2.2585478504261385|     -2.394173519110824|
     0.9394337929641376|        TF|      5.507399854171276|     0.5728182169530192|     1.0083069377751195|     2.2585478504261385|    -0.9853935524532931|
                    1.0|        TF|       5.47986285490042|     0.5728182169530192|     0.9080918893627665|     2.2585478504261385|     3.1194559486274454|
      0.995309962386182|        TF|      5.452463540625917|     0.5728182169530192|     0.9338531101504043|     2.2585478504261385|    -1.0363869336053289|
                    1.0|        TF|      5.425201222922787|     0.5728182169530192|     0.8817702541223149|     2.2585478504261385|      -1.24982386507215|
     0.9910088995230525|        TF|      5.398075216808174|     0.5728182169530192|     0.9307693930990344|     2.2585478504261385|    -1.4244624792882306|
                    1.0|        TF|      5.371084840724133|     0.5728182169530192|     0.8242269008814922|     2.2585478504261385|    -0.8754155074686221|
     0.8847714859021839|        TF|      5.344229416520512|     0.5728182169530192|     1.4817866640098236|     2.2585478504261385|     -3.756750035495917|
     0.9338572503206369|        TF|      5.317508269437909|     0.5728182169530192|     1.8475013112554977|     2.2585478504261385|    -4.1479310472125475|
                    1.0|        TF|       5.29092072809072|     0.5728182169530192|     1.0533698956182278|     2.2585478504261385|   -0.12468247305063773|
                    1.0|        TF|      5.264466124450267|     0.5728182169530192|     0.9007048336962691|     2.2585478504261385|    -1.0462137302441912|
                    1.0|        TF|      5.238143793828015|     0.5728182169530192|      0.885493876391299|     2.2585478504261385|     -0.711534642361228|
     0.8172947768300591|        TF|      5.211953074858875|     0.5728182169530192|     1.9423179097601864|     2.2585478504261385|      4.269135997091055|
                    1.0|        TF|       5.18589330948458|     0.5728182169530192|     1.5459654583584053|     2.2585478504261385|      3.896003970500437|
     0.9158356913209458|        TF|      5.159963842937158|     0.5728182169530192|      2.001900416777538|     2.2585478504261385|     4.3826390808203595|
     0.9400219843816731|        TF|      5.134164023722472|     0.5728182169530192|      2.321054584764017|     2.2585478504261385|      4.751570340334058|
                    1.0|        TF|       5.10849320360386|     0.5728182169530192|      2.015172606351234|     2.2585478504261385|     4.3895101724526615|
                    1.0|        TF|      5.082950737585841|     0.5728182169530192|     1.1138433683407802|     2.2585478504261385|    -3.4239906029711786|
     0.9657667051199906|        TF|      5.057535983897911|     0.5728182169530192|      1.290897689845456|     2.2585478504261385|    -3.6321943252870326|
                    1.0|        TF|      5.032248303978422|     0.5728182169530192|     0.9057560742457272|     2.2585478504261385|     0.5454961209220706|
     0.9897030318548781|        TF|       5.00708706245853|     0.5728182169530192|     0.9578415988171382|     2.2585478504261385|     3.0243167399258866|
       0.99316274975462|        TF|      4.982051627146237|     0.5728182169530192|     0.9921938779123991|     2.2585478504261385|     3.0064537576271047|
                    1.0|        TF|      4.957141369010507|     0.5728182169530192|     0.8579021064258899|     2.2585478504261385|    -1.1457407287621777|
     0.8679341269445912|        TF|      4.932355662165454|     0.5728182169530192|     1.5600289222619763|     2.2585478504261385|      3.875897142233608|
                    1.0|        TF|      4.907693883854627|     0.5728182169530192|     0.8350844212771207|     2.2585478504261385|     2.8243100779316954|
     0.8397230451243676|        TF|      4.883155414435354|     0.5728182169530192|      1.692375846651407|     2.2585478504261385|     -4.058977709066886|
                    1.0|        TF|      4.858739637363177|     0.5728182169530192|     0.7652012074013769|     2.2585478504261385|     1.5782668987832356|
     0.7355540619840166|        FF|      4.834445939176361|     0.5728182169530192|     0.7652012074013769|     2.2585478504261385|     1.5782668987832356|
