                 BEST x|                 CURR x|
     -2.142257759219138|     -2.142257759219138|
     -2.142257759219138|    -0.6286808133217461|
     -2.142257759219138|     -3.209053719341048|
     -2.142257759219138|    0.15343974373029745|
     -2.142257759219138|    -1.9528144251027788|
     -2.142257759219138|    -1.8112986226408867|
     -2.142257759219138|    -1.8414285417992349|
     -2.142257759219138|     2.1784316445202183|
     -2.142257759219138|     1.8224064256524262|
     -2.142257759219138|    -2.3317010933354974|
     -2.142257759219138|     1.9445941345117612|
     -2.142257759219138|    -2.3317010933354974|
     -2.142257759219138|    -2.3317010933354974|
     -2.142257759219138|    -2.3317010933354974|
     2.2518921153987437|     2.2518921153987437|
     2.2518921153987437|    -0.8176016434472588|
     2.2518921153987437|     2.0535019877928127|
     2.2518921153987437|    -1.5600546385740666|
     2.2518921153987437|      4.323969065679027|
     2.2518921153987437|   0.034891765257678564|
     2.2518921153987437|       2.18881712937804|
     2.2518921153987437|     2.0535019877928127|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|     0.7651983364433477|
     2.2518921153987437|    -1.6313248268960256|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|      0.385567672175525|
     2.2518921153987437|     3.9818441722624662|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|      4.598536962961973|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|    -1.9196856581199429|
     2.2518921153987437|    -1.2711615920750443|
     2.2518921153987437|     2.7398629589533776|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|    -2.5706772652555587|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|     -1.366937258821752|
     2.2518921153987437|      4.087715047109464|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|    -2.3777649985590275|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|     0.6592742360705035|
     2.2518921153987437|     -2.497008972330852|
     2.2518921153987437|    -2.0242802213068867|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|      1.414472130345973|
     2.2518921153987437|       3.00819437588291|
     2.2518921153987437|     1.3252315236931018|
     2.2518921153987437|     2.4502822430046747|
     2.2518921153987437|     -4.765688580122907|
     2.2518921153987437|    0.19537991952516087|
     2.2518921153987437|    0.19029246774170083|
     2.2518921153987437|    -1.6087309167219321|
     2.2518921153987437|    -3.6741317055363987|
     2.2518921153987437|     3.1761971418240353|
     2.2518921153987437|      2.249950691231093|
     2.2518921153987437|      2.249950691231093|
     2.2518921153987437|    -1.5860833090973516|
     2.2518921153987437|     -2.189984058644623|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|      2.249950691231093|
     2.2518921153987437|      4.968831440929119|
     2.2518921153987437|     1.9713983911768267|
     2.2518921153987437|     -4.404662105445323|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     -2.794508059613819|
     2.2518921153987437|     3.8248836543638873|
     2.2518921153987437|   -0.45383642470940444|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|    -1.6205926944196616|
     2.2518921153987437|     0.9664591542783878|
     2.2518921153987437|     1.1596595121511033|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|      2.301922558084202|
     2.2518921153987437|     3.4357533465082604|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     3.0312672671182668|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.0005657976986067|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|    -2.3459088341214884|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     1.3921014337053013|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|    -2.5773278360146312|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|    -2.9656260578253146|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
     2.2518921153987437|     2.2538335395663944|
