              ACCEPT PB|Control-G?|            TEMPERATURE|                DENSITY|ACTUAL#MARKOV|                 BEST y|                 CURR y|                 BEST x|                 CURR x|                BEST x2|                CURR x2|                BEST x3|                CURR x3|
                    0.0|       0.0|               1.0E-323|   9.752168133057015E-4|           30|     0.5093209128634371|     0.5095484667086765|    -1.0498616474560447|    -0.7405689704922567|    -0.7339575248764567|    -0.7045662457636839|    -0.9218820163231729|    -0.9760491882958029|
                    0.0|       1.0|               1.5E-323|   9.731202696605656E-4|           30|     0.5093314212084186|     0.5102040097998068|    -1.0178445905240936|     -1.023807398778655|    -0.9818196101859171|     -1.060816729410131|    -0.5255127199828744|    -0.5155043478511698|
                    0.0|       0.0|               2.0E-323|   9.884902979493404E-4|           30|      0.509316841605767|     0.5098612805392004|    -0.9640672965055626|    -0.7782008567069558|     -0.687437719219665|    -0.8055578509082146|    -0.6867024157309904|    -0.5672462589757794|
                    0.0|       0.0|               1.0E-323|   9.815349688211406E-4|           30|     0.5096026231684669|     0.5101128333827303|    -0.5885582480312328|     -0.646581417847057|    -0.6231921675662839|    -0.7677524798305064|    -0.8381011782219179|    -0.6080561523870891|
                    0.0|       0.0|               1.5E-323|   9.670953016700512E-4|           30|     0.5338643186253704|     0.5348314139270405|    -0.7788426657746035|    -0.7823708134027729|    -0.5611046877151364|    -0.6391476287733129|      2.568572283469246|     2.5612704934981503|
                    0.0|       1.0|               2.0E-323|   9.883427084815821E-4|           30|     0.5096840501490663|     0.5101301373071405|    -0.9063709235313806|    -0.6290275821584723|    -0.8022674548705095|    -0.8904735114944988|     -0.996598311250404|    -0.9271963043591751|
                    0.0|       0.0|               1.0E-323|    9.82939398242344E-4|           30|     0.5094261244038971|     0.5098819948103743|    -1.0252325753884584|    -0.6523462267686886|    -0.8957816456967176|    -0.7704950939608874|     -0.931318419344831|    -0.8832316185884546|
                    0.0|       0.0|               2.0E-323|   9.200249422804951E-4|           30|     0.5093090598594072|     0.5100629531880032|    -0.7019647292059719|    -0.9102195630209922|    -0.7514608730698813|    -0.6090189338163223|    -1.0438125857201939|    -0.8695748830062868|
                    0.0|       0.0|               1.0E-323|   9.570964270484428E-4|           30|     0.5093805966606233|     0.5097196444595145|    -0.6258294263393964|    -0.5110693503537591|     -0.642976951281002|    -0.5908446107795828|    -0.7457877681985348|    -0.8369840174691163|
                    0.0|       0.0| 4.399880578188965E-278|   9.624944205239849E-4|           30|     0.5093338771428579|     0.5096115046928511|    -0.8616358926816661|    -0.7918073132995669|    -0.7298536413669874|    -0.7125588879770406|     -0.522443450953243|    -0.8212410087824589|
                    1.0|       1.0|               1.0E-323|   9.571012634994602E-4|           16|     0.5092878763499074|     0.5092878763499074|    -0.6436747762753579|    -0.6436747762753579|    -0.6892509282040413|    -0.6892509282040413|    -0.7126112584876898|    -0.7126112584876898|
                    0.0|       0.0|               1.5E-323|   9.749829981529068E-4|           30|     0.5093177984821824|     0.5102273616470567|    -0.8707723878147753|    -0.9382754554702606|    -0.5399510990037928|    -0.7309048391494284|    -0.5140313932161131|    -0.6487291298785796|
                    0.0|       0.0|               1.0E-323|   9.972684972052726E-4|           30|     0.5093629335219945|     0.5100757662951354|    -1.0039897020649062|    -1.0262698879071424|    -0.5665186335549419|    -0.7534420442345453|    -0.8623135072107526|      -0.63796890037921|
                    0.0|       0.0|               2.0E-323|   9.946873678756685E-4|           30|     0.5095125761328327|     0.5101547995498814|     -0.736869535122072|    -0.7335827423270038|    -0.9635877239862767|    -0.6909587079942678|    -0.6564461942481106|    -0.7965433648791369|
                    0.0|       0.0|               1.5E-323|   9.840302389791944E-4|           30|     0.5094497203320236|     0.5100389128026597|    -0.7170256579216867|    -0.5909280533667278|     -0.929496291833825|    -0.7448692550097682|    -0.7560512823462247|    -0.8052747379545051|
                    0.0|       1.0|               2.0E-323|     9.7945332367666E-4|           30|     0.5092540359882272|      0.509542167445471|    -0.9823245943096011|    -0.9231725342307573|    -0.7882516667527755|    -0.8507868365492042|     -0.655004691404053|    -0.6028043968152526|
                    0.0|       0.0|               1.5E-323|    9.89036523740161E-4|           30|     0.5093488185677872|     0.5096747634700156|    -0.7676101968762414|    -0.7154755031160169|    -1.0050204608720943|    -0.9290902901925948|     -0.507891649628128|    -0.7863366272207126|
                    0.0|       0.0|               1.0E-323|   9.985450416447605E-4|           30|      0.509390634394201|     0.5103346045996546|    -1.0066748618259198|    -0.9168485394129999|    -0.5811771616678543|    -0.8387651993385583|    -0.8795727029239504|    -0.6939762690688189|
                    0.0|       0.0|               1.5E-323|   9.857919595406273E-4|           30|     0.5092547846124751|     0.5101043157816176|    -0.5296085805694457|     -0.851003141487721|    -0.6667433701613568|    -0.5286143081646402|    -1.0084911976782867|    -0.9682444876616443|
                    0.0|       1.0|               1.5E-323|   9.867656184521234E-4|           30|     0.5093592871849295|     0.5101939526187285|    -0.6580941869990831|    -0.6331655031858805|    -0.5938807036320064|    -0.7031810251669749|    -0.9600739107626433|    -0.9457677371527065|
                    0.0|       0.0|2.3330698801197666E-268|   9.437818776114604E-4|           30|      0.509515156708231|     0.5103087690398327|     -1.051607858581373|    -0.8246691797552768|    -0.7369015659557345|     -0.663533070997683|    -0.7647095859224968|    -0.8031625305924666|
                    0.0|       0.0|               1.0E-323|   9.688777433947138E-4|           30|     0.5094458928930228|     0.5102745316051611|    -0.6959703913708959|     -0.865940444555424|     -0.714199664938324|    -0.7581139698959893|     -0.735747213063018|    -0.4842581794465761|
                    0.0|       0.0|               1.0E-323|   9.511967299939972E-4|           30|     0.5093609685283642|     0.5096710440322736|    -0.6870532005292151|     -0.570077000375778|     -0.720147060117805|    -0.6948147312453701|    -0.7403210922563612|    -0.7526050309819756|
                    0.0|       1.0|               1.0E-323|   9.997257054596975E-4|           30|     0.5093101846620616|     0.5101220741226475|    -0.9315348340305893|    -0.9014520060847049|    -0.9393828315098276|    -0.9159142048522504|    -0.5047077802809137|    -0.6164998656213001|
                    0.0|       0.0|               1.5E-323|   9.896400823861118E-4|           30|     0.5092550151661281|     0.5098944064502984|    -0.7360398696311428|      -0.56222558855254|    -1.0032345457118315|    -0.9761186518824667|    -0.8750281229375003|    -1.0540483052129808|
                    0.0|       0.0|               1.0E-323|   9.561367421198064E-4|           30|     0.5092922263784978|     0.5098353682706025|    -0.7794444468571502|    -0.6969490846348609|    -1.0084155180330114|    -0.7392377267348436|    -0.7409085820241508|    -0.7117666101084805|
                    0.0|       0.0|               2.0E-323|   9.503632847798205E-4|           30|     0.5095052099872202|     0.5097662112625483|    -0.7245312184383088|    -0.5779131752376563|    -0.7337159860994664|   -0.49310743108544686|    -0.9275052263077521|    -0.8944365267658358|
                    0.0|       0.0|               2.0E-323|   9.729297597051989E-4|           30|     0.5094706157316056|     0.5099915310736371|    -0.8485246754672455|    -0.7902784750346548|    -0.7655735797510541|    -0.5982797217795235|    -0.5211235446665863|    -0.7310926448378525|
                    0.0|       0.0|               2.0E-323|    9.36888836400751E-4|           30|     0.5094099519217246|     0.5100546191689894|    -0.9551909788815893|    -0.8072157600274801|    -1.0161128919906146|    -0.9492120298628388|     -1.006186381247117|    -0.8864545343929715|
                    0.0|       0.0|               1.0E-323|    9.85703554266859E-4|           30|     0.5093133902945466|     0.5101879085040131|    -0.7482244082196214|    -0.7228514941432616|    -0.8301446334759743|    -0.5720958193665799|    -1.0047287276354466|    -0.9213861301027715|
                    0.0|       0.0|               1.5E-323|   9.700099798910511E-4|           30|     0.5092157055880251|      0.509306174761103|    -0.9483692364250003|    -0.9110776064739612|    -0.8084305275430335|    -0.5195824749649007|    -0.7047944261164634|    -1.0400537247104453|
                    0.0|       1.0|               1.5E-323|   9.570490566939149E-4|           30|     0.5092254993821297|     0.5097450932820113|    -0.7938536780625243|    -0.7520076988214168|    -0.5748407358429339|    -0.8218586413234406|     -1.042407962630535|    -0.9072600673220181|
                    0.0|       1.0|               1.5E-323|   9.138741011749385E-4|           30|     0.5094024194015301|     0.5097932295128031|    -0.8000411186669607|    -0.8169650220976836|    -0.8874418818995533|    -0.6922684704229825|    -0.8393470399214522|    -0.8221729491147247|
                    0.0|       0.0|               1.5E-323|   9.518282988898452E-4|           30|     0.5093175223801121|     0.5096229600380779|    -0.9522300361110281|    -0.7579803248400445|    -0.8077708164291832|    -1.0139922775236812|    -1.0032967883051742|    -0.6148936640441909|
                    0.0|       0.0|               1.0E-323|   9.320893983817413E-4|           30|     0.5097392216221026|     0.5104106124696237|    -0.9443133796425585|    -0.8701608521299387|     -0.690981451258383|      -0.53856796258599|     -0.841356783290927|    -0.6913594485799419|
                    0.0|       1.0|               2.0E-323|   9.650724131937682E-4|           30|     0.5092659552436274|     0.5100390124161021|    -0.5124198228592571|    -0.5397932292828087|    -0.6523975452853861|    -0.6464747929505286|    -0.7840576956773488|    -0.5844155441876862|
                    0.0|       0.0|1.9061770587330394E-238|    9.29260219143746E-4|           30|     0.5098900967166275|     0.5106913905040384|    -0.5476070539878419|    -0.8115048178603128|    -0.6649886986670694|    -0.6210178362142365|    -0.6704176557171655|    -0.8670914014155473|
                    0.0|       0.0|               1.5E-323|   9.813542435022082E-4|           30|     0.5092612632255009|      0.510061950151619|    -0.8447662051905125|    -0.5939079239879075|    -0.5631724730519079|    -0.5009007751645431|     -0.798889345468915|    -0.7699868749549086|
                    0.0|       0.0|               1.0E-323|   9.810341491178765E-4|           30|      0.509326687524954|     0.5101262389429428|    -0.6193313050106117|    -0.8644793022690094|    -0.8796073719746116|    -0.7112126452973517|    -0.8404279231226843|    -1.0749921009059917|
                    0.0|       0.0|               1.5E-323|   9.564928642422643E-4|           30|     0.5092701469812686|     0.5102258176098837|    -0.7697581195689547|    -0.6745119254976779|    -0.5686626221729087|    -0.7500107212993026|     -1.022401827932177|    -0.8777794177794018|
                    0.0|       1.0|               1.5E-323|   9.949079682134432E-4|           30|      0.509263560544521|     0.5095915229311327|    -0.8095853131490116|    -0.8156169984032244|     -1.017961717811028|    -0.5993446384077317|    -0.8121009453805483|    -0.9419133641650657|
                    0.0|       0.0|               1.5E-323|   9.664066888965817E-4|           30|     0.5093302460767193|     0.5101044957083414|    -0.7599454430902515|    -0.8059561480436266|     -0.940781401401547|    -0.6308297171532278|    -0.8019115832093813|    -0.7548482551325555|
                    1.0|       1.0|               1.5E-323|   9.713674418565521E-4|           30|     0.5093426577781439|     0.5100593205988606|    -1.0241771119211527|    -0.9043987310870312|    -0.6206623104938656|   -0.47600030722332654|    -0.6360021613616693|    -0.6638461951632182|
                    0.0|       0.0|               1.0E-323|   9.881159519997684E-4|           30|     0.5092884112158551|     0.5098025905493011|    -0.8193653289624176|    -0.9893086448261041|    -0.8722425055163205|     -1.045192838011754|     -0.841071430105794|    -0.7361996078620034|
                    0.0|       0.0|               2.5E-323|   9.327293373553314E-4|           30|     0.5093227006074019|     0.5096107295121728|     -0.959094207195528|    -1.0681088230292342|    -0.6000591225547689|    -0.5407856205668613|    -1.0118843276940135|    -0.7342977934334369|
                    0.0|       0.0|               1.5E-323|   8.900360416677078E-4|           30|     0.5093686167523406|     0.5100550879661889|    -0.5645206952641544|    -0.6060939928576285|    -0.5209821835092505|    -0.5635226851220725|    -0.9306574607790004|    -0.8813407640670889|
                    0.0|       0.0|               1.5E-323|    9.44314650144662E-4|           30|      0.509359375795432|     0.5099490004584253|    -0.8395897037403646|    -0.9652290907634813|    -0.5333278201855616|    -0.8368079203465977|    -0.9461873423519895|     -1.032207401205895|
                    0.0|       0.0|               1.0E-323|   9.614341102062163E-4|           30|     0.5093570279210176|     0.5099313973585178|    -0.7536035069441969|    -1.0046840347228114|    -0.8002097505274706|    -0.8676751779441225|    -0.8353395116026872|    -0.9155692841332597|
                    0.0|       0.0|               1.0E-323|   9.737895771377847E-4|           30|     0.5093433634393303|     0.5093598686328293|    -0.7316382508779602|    -0.9508135352701803|    -0.5937939587108545|    -0.6427837141229815|    -0.7525803602772734|    -0.7273144136147396|
                    0.0|       1.0|               1.5E-323|   9.853036892808475E-4|           30|     0.5092900477185061|     0.5098350146509827|    -0.8495432975225252|     -0.588266779884552|    -1.0469853509367555|    -0.9326451403134968|    -0.5544273603136765|   -0.48743858778661786|
                    0.0|       1.0|               1.0E-323|   9.443795317440884E-4|           30|      0.509330222334321|     0.5101192324756105|    -0.6227045588714715|    -0.8964523002721154|    -0.5502062938059864|    -0.6003493743001127|    -0.6119818178180483|     -1.046405906361691|
                    0.0|       1.0|               1.0E-323|   9.943368625839888E-4|           30|     0.5093592562454952|     0.5094369354501458|     -0.781508995287177|    -0.7640818454378189|    -0.9338076364913648|    -0.6283070920043303|    -0.8414828731839834|    -1.0075637227932237|
                    0.0|       0.0|               2.0E-323|   9.879808466617401E-4|           30|     0.5092602989011865|     0.5099699489572098|    -0.7459534594302064|    -1.0244617835421586|    -0.7699244145733244|    -0.8152446478311783|    -0.9570216188329763|    -0.7901964302768554|
                    0.0|       0.0|               1.5E-323|   9.434005253783351E-4|           30|     0.5096372666186648|      0.510176157883911|    -0.8893543193636211|    -0.5944966527946174|    -0.6096823401396205|    -0.8316102115750228|    -0.7265943578763101|    -0.7014697635635418|
                    0.0|       1.0|               1.5E-323|   9.249098473991246E-4|           30|     0.5092253336071795|     0.5094027836830801|    -0.5621077424331338|   -0.48167299672325514|    -0.5011319871371005|    -0.5190325980589237|    -1.0365761422928332|    -1.0693537706893936|
                    0.0|       0.0|               2.0E-323|   9.974875729334975E-4|           30|     0.5093073454275581|     0.5099277371837083|    -0.8066062290252636|     -0.679296233919092|     -0.733668150746017|    -0.9281222479108318|    -0.4907010003476382|    -0.5106026757811775|
                    0.0|       0.0|               1.5E-323|   9.831084398987944E-4|           30|     0.5092295986569708|     0.5101944025791467|    -0.6105587949064963|    -0.5862937098396965|    -0.5497692703390278|    -0.5821857364120278|    -0.9966549467778172|    -0.8121347143764892|
                    0.0|       1.0|               1.5E-323|   8.571348662167466E-4|           30|     0.5092791839903292|     0.5095760746606643|    -0.5478490745288767|    -0.6602031428654711|    -0.7726639987484962|    -0.7917349555363933|    -0.5100159279062848|    -0.8356696496970115|
                    0.0|       0.0|               1.0E-323|   9.991289100264034E-4|           30|     0.5092507670493882|     0.5102269865340898|     -1.045057969573088|    -0.8286583533050969|    -0.9091257945313587|    -0.7956987860461566|    -0.7853413745524365|    -0.8853471019371049|
                    0.0|       0.0|  1.61149235801604E-243|   9.397545892535497E-4|           30|     0.5099601114738483|     0.5100661646106155|    -0.7188304885935106|    -0.7288774320378217|     -0.791507652891198|    -0.7562775099579973|    -0.6449463870453849|    -0.5441119470914899|
                    0.0|       1.0|               1.0E-323|   9.200846035688492E-4|           30|     0.5093384238658767|     0.5096751363808929|    -0.7763135702398956|    -0.6979521246802356|    -0.8447991421052288|    -0.9945377903030399|   -0.49810018180810567|    -0.8121723521999062|
                    0.0|       0.0|               1.0E-323|   9.864690507952467E-4|           30|     0.5094171343208453|     0.5096906731653408|     -0.728324937366283|      -0.89409804888655|    -0.9817550605449996|    -1.0708100359840578|    -0.5055202790368667|    -0.7651542051390494|
                    0.0|       0.0|               2.0E-323|   9.041532528089036E-4|           30|     0.5092605799061556|     0.5101603173358789|    -1.0627894856608968|    -0.8224631223522874|     -1.036681306645575|    -0.5542673763977741|    -0.6032274972523712|    -0.5577778493331602|
                    0.0|       0.0|               2.0E-323|   9.305974509610238E-4|           30|     0.5092588952696551|     0.5098964851934076|    -0.7128046418346827|    -0.5459376658093051|     -0.732497959085501|    -0.9919863650908465|    -0.6237903357305175|    -0.6769043286920595|
                    0.0|       1.0|               1.0E-323|   9.790445646240542E-4|           30|     0.5094155959699076|     0.5103124065686737|    -0.5384311783233904|    -0.6101201822231781|    -1.0569111234546362|    -0.9553575738407227|    -0.5819002390809225|    -0.8001342994807292|
                    0.0|       1.0|               1.5E-323|   9.833983854994344E-4|           30|       0.50928868882126|     0.5097419321596663|     -0.747885295182328|    -0.7530867670512227|    -0.7232621872193901|    -0.6329383130742154|    -0.8408151634102501|    -1.0473513964481995|
                    0.0|       0.0|               1.0E-323|   9.842353806659432E-4|           30|     0.5092978402921016|     0.5100295326616084|    -0.5222862344501988|    -0.5680082238693303|    -1.0720357749259015|    -1.0350739005417848|     -0.749109590634045|     -0.976726197349848|
                    0.0|       0.0|               2.0E-323|   9.450874388012842E-4|           30|     0.5092804280094503|     0.5096361835596963|    -0.9315291235136876|    -1.0572926261085203|     -1.051325890455688|    -0.9367502911500079|    -0.8896674015421511|    -0.6626032756063158|
                    0.0|       0.0|               2.0E-323|    9.89843088455844E-4|           30|     0.5093519809393405|     0.5095059488280747|    -0.5663222537736026|    -0.8988729114998317|    -0.8810956129110712|    -0.9134841611661764|    -0.9901730897279417|     -0.959751196684679|
                    0.0|       0.0|               1.0E-323|   9.577612831255244E-4|           30|     0.5096085420840155|     0.5100993557345248|    -1.0300703359946712|    -0.9294788388627937|    -0.9388728205200747|    -0.8536990349078062|    -0.8266534375567982|    -0.8241606329605025|
                    0.0|       0.0|               1.5E-323|   9.907244150568761E-4|           30|      0.509274616211929|     0.5100283394522109|    -0.8111118982324299|    -0.5624370496123527|    -0.7765618836418295|     -0.728222518034934|    -0.6193442972289132|    -1.0574284291251694|
                    0.0|       0.0|               1.5E-323|   9.716953541694107E-4|           30|     0.5092984422387608|     0.5101696248931444|    -0.9685785675444647|    -0.7208030798320246|    -0.7648249160232117|     -0.711043288363997|    -0.6875499275751387|     -1.018616939726194|
                    0.0|       0.0| 4.981919644696671E-193|   9.973071122397759E-4|           30|     0.5092928832400185|     0.5097594452204244|    -0.8506879024367142|    -0.8920388856048651|    -0.9009943527119062|     -0.914226793162281|    -0.8800836187224397|    -1.0385658885178777|
                    0.0|       1.0|               1.0E-323|   9.507851180521332E-4|           30|     0.5096506142808961|     0.5104621025217713|    -0.5062839445654861|    -0.6531488131259044|    -0.6081648008640206|    -0.6491428098086511|    -0.6609714774630653|    -0.5360305398315544|
                    0.0|       0.0|               1.5E-323|   9.616792330271462E-4|           30|     0.5093467505630886|     0.5096193598167249|    -0.6161728603957923|    -0.5456011606435256|    -0.6757610532737497|    -0.6499739055202334|    -0.7009290798295342|    -0.6984850895637931|
