              ACCEPT PB|  ACC-BEST|            TEMPERATURE|                 BEST y|                 CURR y|                 BEST x|                 CURR x|                BEST x2|                CURR x2|
                    1.0|        TT|                   10.0|      1.845673855381183|      1.845673855381183|     3.7214977885669214|     3.7214977885669214|      7.843522645015405|      7.843522645015405|
                    1.0|        TT|                   9.95|     0.9579100964651786|     0.9579100964651786|      5.824850308507187|      5.824850308507187|     -7.738586933475775|     -7.738586933475775|
     0.8871617760079042|        FF|                9.90025|     0.9579100964651786|     0.9579100964651786|      5.824850308507187|      5.824850308507187|     -7.738586933475775|     -7.738586933475775|
     0.9108855406517231|        FF|             9.85074875|     0.9579100964651786|     0.9579100964651786|      5.824850308507187|      5.824850308507187|     -7.738586933475775|     -7.738586933475775|
                    1.0|        TT|      9.801495006249999|     0.6767279215646801|     0.6767279215646801|      4.942824640608023|      4.942824640608023|     -6.863731394667629|     -6.863731394667629|
     0.8958940694035823|        TF|       9.75248753121875|     0.6767279215646801|      1.754236643498597|      4.942824640608023|     -4.821827388267151|     -6.863731394667629|      3.725675208630184|
                    1.0|        TF|      9.703725093562655|     0.6767279215646801|     1.0811288348681731|      4.942824640608023|    -3.8228936526027204|     -6.863731394667629|      4.235950631211367|
     0.9438402052013173|        TF|       9.65520646809484|     0.6767279215646801|     1.6419886320886614|      4.942824640608023|       7.74089695613355|     -6.863731394667629|      7.939299260444425|
     0.9543075022825834|        TF|      9.606930435754366|     0.6767279215646801|      2.093556169942877|      4.942824640608023|     0.6770081421319514|     -6.863731394667629|     -5.302590194941976|
                    1.0|        TF|      9.558895783575593|     0.6767279215646801|     1.3295968133342668|      4.942824640608023|     -7.312619979103134|     -6.863731394667629|      -5.13213190575377|
                    1.0|        TF|      9.511101304657716|     0.6767279215646801|     0.7914948345494652|      4.942824640608023|    0.23656800027674052|     -6.863731394667629|     2.1544093366552364|
                    1.0|        TF|      9.463545798134428|     0.6767279215646801|     0.6939433362787985|      4.942824640608023|      2.692035775971622|     -6.863731394667629|     -9.982801871493557|
        0.9680770136243|        TF|      9.416228069143756|     0.6767279215646801|     1.0009751651864756|      4.942824640608023|     2.0718864054958654|     -6.863731394667629|     -9.472673864357827|
     0.8515806096988601|        TF|      9.369146928798036|     0.6767279215646801|      2.513796870400896|      4.942824640608023|      9.738872592921176|     -6.863731394667629|      7.030762338332298|
                    1.0|        TF|      9.322301194154047|     0.6767279215646801|     0.8282778716698067|      4.942824640608023|     -6.717459247509843|     -6.863731394667629|     3.0783944117482918|
                    1.0|        TT|      9.275689688183277|     0.5425092177725208|     0.5425092177725208|      8.759553840260697|      8.759553840260697|    -1.1655624700394522|    -1.1655624700394522|
     0.9496314867292601|        FF|       9.22931123974236|     0.5425092177725208|     0.5425092177725208|      8.759553840260697|      8.759553840260697|    -1.1655624700394522|    -1.1655624700394522|
     0.9779222756042173|        TF|      9.183164683543648|     0.5425092177725208|     0.7485543747938921|      8.759553840260697|      -4.07594302886727|    -1.1655624700394522|     -9.793343443852706|
     0.9354117017247543|        TF|       9.13724886012593|     0.5425092177725208|     1.3617007255068865|      8.759553840260697|     3.1985186859234016|    -1.1655624700394522|       4.56029029266756|
     0.8891052108828145|        TF|        9.0915626158253|     0.5425092177725208|      2.435690242955099|      8.759553840260697|    -5.5003873584508085|    -1.1655624700394522|      -8.37842721879747|
                    1.0|        TF|      9.046104802746173|     0.5425092177725208|     0.7309652881162314|      8.759553840260697|       1.80286295976593|    -1.1655624700394522|      6.029182835698791|
     0.9306568665117451|        TF|      9.000874278732443|     0.5425092177725208|     1.3810602995773746|      8.759553840260697|     0.9193155431854116|    -1.1655624700394522|      5.980911454849579|
     0.9995613808918911|        TF|       8.95586990733878|     0.5425092177725208|      1.385009121103323|      8.759553840260697|      5.049593119130938|    -1.1655624700394522|     -5.235344345852335|
                    1.0|        TF|      8.911090557802085|     0.5425092177725208|     1.3650550167275246|      8.759553840260697|     -1.719930105473182|    -1.1655624700394522|      -4.80093796844506|
                    1.0|        TF|      8.866535105013075|     0.5425092177725208|      0.824771169303924|      8.759553840260697|    -0.9635827782599087|    -1.1655624700394522|      4.521264096021779|
                    1.0|        TF|      8.822202429488009|     0.5425092177725208|     0.6614347042741493|      8.759553840260697|      9.150891337240704|    -1.1655624700394522|    -0.7734158392167068|
     0.9569214413297275|        TF|      8.778091417340569|     0.5425092177725208|     1.0499113840813896|      8.759553840260697|      8.525259699023684|    -1.1655624700394522|    0.17706517028224633|
      0.982154846736752|        TF|      8.734200960253867|     0.5425092177725208|      1.207972313931447|      8.759553840260697|     -5.730001498253183|    -1.1655624700394522|     -4.048944698511885|
                    1.0|        TF|      8.690529955452599|     0.5425092177725208|     1.1903194428434174|      8.759553840260697|    -0.4995151380470393|    -1.1655624700394522|    -5.3182871015062965|
     0.9956188309911619|        TF|      8.647077305675335|     0.5425092177725208|     1.2284777735730046|      8.759553840260697|    -0.4877486800418147|    -1.1655624700394522|     -9.199015223289855|
                    1.0|        TT|      8.603841919146959|    0.20807897474105808|    0.20807897474105808|    -3.6030948649644774|    -3.6030948649644774|     2.2249578369142675|     2.2249578369142675|
      0.952973797466487|        TF|      8.560822709551223|    0.20807897474105808|     0.6225077180576758|    -3.6030948649644774|      8.548055562373346|     2.2249578369142675|     -7.017166858785551|
     0.8331913987236189|        TF|      8.518018596003467|    0.20807897474105808|     2.1847884585226023|    -3.6030948649644774|     -8.087971167256029|     2.2249578369142675|     -5.384447064891045|
                    1.0|        TF|       8.47542850302345|    0.20807897474105808|      1.764864687369744|    -3.6030948649644774|     -9.279152178609698|     2.2249578369142675|     -4.788798783883679|
                    1.0|        TF|      8.433051360508331|    0.20807897474105808|      1.661913627203858|    -3.6030948649644774|      -9.97287424888517|     2.2249578369142675|     -5.317828451873474|
                    1.0|        TF|      8.390886103705789|    0.20807897474105808|     1.3023801552576906|    -3.6030948649644774|     0.2692961150253339|     2.2249578369142675|    0.04560635319821493|
     0.9883197808963659|        TF|       8.34893167318726|    0.20807897474105808|      1.400964413686825|    -3.6030948649644774|      7.633272889941324|     2.2249578369142675|      8.437962327243088|
                    1.0|        TF|      8.307187014821324|    0.20807897474105808|     1.2639582198947834|    -3.6030948649644774|      7.813055698476838|     2.2249578369142675|       8.37769526609003|
                    1.0|        TF|      8.265651079747217|    0.20807897474105808|      1.013288761008075|    -3.6030948649644774|    -1.5334206715951826|     2.2249578369142675|        9.0123310938034|
                    1.0|        TF|       8.22432282434848|    0.20807897474105808|     0.9997079990894856|    -3.6030948649644774|      4.447369430130635|     2.2249578369142675|     -4.176191581157158|
     0.9092420488817092|        TF|      8.183201210226738|    0.20807897474105808|     1.7822024752215375|    -3.6030948649644774|     -5.191586161845794|     2.2249578369142675|    0.24804717472307125|
                    1.0|        TF|      8.142285204175604|    0.20807897474105808|       1.12910408614119|    -3.6030948649644774|    -3.9267423651955724|     2.2249578369142675|      6.645211976821621|
                    1.0|        TF|      8.101573778154727|    0.20807897474105808|    0.24551430560619747|    -3.6030948649644774|     2.2836267470795804|     2.2249578369142675|      5.724114271860792|
     0.8533064665452231|        TF|      8.061065909263952|    0.20807897474105808|     1.5307197373241295|    -3.6030948649644774|     1.1185467951647503|     2.2249578369142675|      3.221449231132338|
     0.9582870837767928|        TF|      8.020760579717633|    0.20807897474105808|     1.8741846339348103|    -3.6030948649644774|     0.0376010139145837|     2.2249578369142675|      -8.88231507610049|
                    1.0|        TF|      7.980656776819045|    0.20807897474105808|      1.397206726826702|    -3.6030948649644774|     0.2723075187591064|     2.2249578369142675|      4.684295797216658|
                    1.0|        TF|       7.94075349293495|    0.20807897474105808|     1.1288051228894707|    -3.6030948649644774|    -0.3998241331485006|     2.2249578369142675|      4.255312488640262|
                    1.0|        TF|     7.9010497254702745|    0.20807897474105808|    0.48196877652149717|    -3.6030948649644774|    -0.5178696945797245|     2.2249578369142675|    -0.0897742412613578|
     0.9536101577517827|        TF|      7.861544476842923|    0.20807897474105808|     0.8572712515400318|    -3.6030948649644774|      5.405270158301452|     2.2249578369142675|     -4.800279026536797|
     0.9942267079981569|        TF|      7.822236754458708|    0.20807897474105808|     0.9027897660255217|    -3.6030948649644774|      5.671978718145693|     2.2249578369142675|     -4.809245392163839|
     0.9658406977353857|        TF|      7.783125570686415|    0.20807897474105808|     1.1746623016894655|    -3.6030948649644774|     1.6140334764428506|     2.2249578369142675|      4.613336670092998|
     0.9297502685326057|        TF|      7.744209942832983|    0.20807897474105808|       1.74157938815603|    -3.6030948649644774|     -8.380229209018449|     2.2249578369142675|      1.628067331322118|
                    1.0|        TF|      7.705488893118818|    0.20807897474105808|      1.047917051438184|    -3.6030948649644774|     -9.746226520039551|     2.2249578369142675|    -3.3285881774826205|
     0.9537364502404532|        FF|      7.666961448653224|    0.20807897474105808|      1.047917051438184|    -3.6030948649644774|     -9.746226520039551|     2.2249578369142675|    -3.3285881774826205|
     0.8490078924904337|        TF|      7.628626641409958|    0.20807897474105808|     2.3028974098143493|    -3.6030948649644774|     -8.794861952171138|     2.2249578369142675|    -2.6704116659263155|
                    1.0|        TF|      7.590483508202908|    0.20807897474105808|     1.9879452652259688|    -3.6030948649644774|     -9.657590181073852|     2.2249578369142675|      7.033288024783676|
                    1.0|        TF|      7.552531090661893|    0.20807897474105808|     1.2613890608689315|    -3.6030948649644774|     -6.923079576278488|     2.2249578369142675|    -2.2022016177062405|
     0.9669792181439096|        TF|      7.514768435208584|    0.20807897474105808|      1.514990025424461|    -3.6030948649644774|     -7.671884751214682|     2.2249578369142675|     -2.000590801966967|
                    1.0|        TF|      7.477194593032541|    0.20807897474105808|     1.4521939048517756|    -3.6030948649644774|      9.884987490670007|     2.2249578369142675|    -1.0336209322149017|
                    1.0|        TF|      7.439808620067378|    0.20807897474105808|     1.2791435056750486|    -3.6030948649644774|      2.022942775342422|     2.2249578369142675|     -5.540035188316093|
     0.9045929730663542|        FF|      7.402609576967041|    0.20807897474105808|     1.2791435056750486|    -3.6030948649644774|      2.022942775342422|     2.2249578369142675|     -5.540035188316093|
     0.9857216220066327|        TF|      7.365596529082206|    0.20807897474105808|     1.3856026167672297|    -3.6030948649644774|     -9.578097851281433|     2.2249578369142675|     -3.112172508867639|
     0.9743368830608895|        TF|      7.328768546436795|    0.20807897474105808|     1.5770945687311437|    -3.6030948649644774|     -7.472174833571494|     2.2249578369142675|     -8.186566488488742|
     0.9608454398524147|        TF|       7.29212470370461|    0.20807897474105808|     1.8698181574660229|    -3.6030948649644774|     -6.489489671449278|     2.2249578369142675|     -8.558657004758986|
     0.9511414827968472|        TF|      7.255664080186087|    0.20807897474105808|     2.2350985849123415|    -3.6030948649644774|     -8.564905633989152|     2.2249578369142675|     3.4801697007152566|
                    1.0|        TF|      7.219385759785157|    0.20807897474105808|      1.775619402722168|    -3.6030948649644774|      7.338199852356265|     2.2249578369142675|     -7.632863375197616|
