best&cur swipd ACCPT PB|  ACC-BEST|            TEMPERATURE|                DENSITY|ACTUAL#MARKOV|                 BEST y|                 CURR y|                 CURR x|                 BEST x|                CURR x2|                BEST x2|                CURR x3|                BEST x3|                CURR x4|                BEST x4|
                    1.0|        TF|                10000.0|                    0.0|           12|      23.77856052942347|     24.681523426842944|      5.318675500604183|      5.192225918556106|    -0.4120779602641411|    -1.8528356124917713|     -2.966771023030276|   -0.42863204395496535|     3.2805439284311135|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           13|      23.77856052942347|      28.78317612113707|      5.976057830044789|      5.192225918556106|    -1.2146118172354794|    -1.8528356124917713|     -2.949739082897454|   -0.42863204395496535|     2.5998105512127307|      4.300239427520075|
                    0.0|        TF|                10000.0|                    0.0|           14|      23.77856052942347|      28.78317612113707|      5.976057830044789|      5.192225918556106|    -1.2146118172354794|    -1.8528356124917713|     -2.949739082897454|   -0.42863204395496535|     2.5998105512127307|      4.300239427520075|
                    0.0|        TF|                10000.0|                    0.0|           15|      23.77856052942347|      28.78317612113707|      5.976057830044789|      5.192225918556106|    -1.2146118172354794|    -1.8528356124917713|     -2.949739082897454|   -0.42863204395496535|     2.5998105512127307|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           16|      23.77856052942347|      24.89698473443167|      4.943504249001073|      5.192225918556106|     -1.254418509230904|    -1.8528356124917713|    -2.4055838307970054|   -0.42863204395496535|      4.350422625262915|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           17|      23.77856052942347|     24.080542566698313|     3.8923771298694003|      5.192225918556106|     0.9147482345940992|    -1.8528356124917713|     -2.133978721152877|   -0.42863204395496535|      4.016281519034449|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           18|      23.77856052942347|     25.415344635652744|      4.402093689560921|      5.192225918556106|      0.970415381137125|    -1.8528356124917713|   -0.31763133224606044|   -0.42863204395496535|      2.459649343486038|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           19|      23.77856052942347|     24.127430025111266|     4.0140948338968085|      5.192225918556106|     0.9755814600090704|    -1.8528356124917713|   -0.12806660698023808|   -0.42863204395496535|      2.943612546087809|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           20|      23.77856052942347|     24.660181445742687|      4.575918839312326|      5.192225918556106|    -1.3935130103626918|    -1.8528356124917713|    -2.5473398604038633|   -0.42863204395496535|     3.9090312823292583|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           21|      23.77856052942347|     28.656027574912283|      5.304889038174425|      5.192225918556106|   0.034614392270597705|    -1.8528356124917713|    -2.9229035621474933|   -0.42863204395496535|      2.502365009524741|      4.300239427520075|
                    0.0|        TF|                10000.0|                    0.0|           22|      23.77856052942347|     28.656027574912283|      5.304889038174425|      5.192225918556106|   0.034614392270597705|    -1.8528356124917713|    -2.9229035621474933|   -0.42863204395496535|      2.502365009524741|      4.300239427520075|
     0.9996934911388777|        TF|                10000.0|                    0.0|           23|      23.77856052942347|     31.721586020552696|      3.866557172169909|      5.192225918556106|    -0.8576717965984479|    -1.8528356124917713|    -0.9741505734191778|   -0.42863204395496535|       2.62265828945834|      4.300239427520075|
                    0.0|        TF|                10000.0|                    0.0|           24|      23.77856052942347|     31.721586020552696|      3.866557172169909|      5.192225918556106|    -0.8576717965984479|    -1.8528356124917713|    -0.9741505734191778|   -0.42863204395496535|       2.62265828945834|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           25|      23.77856052942347|     24.665406680055348|      4.927000525045663|      5.192225918556106|     0.2732439890950178|    -1.8528356124917713|     -1.739233990478696|   -0.42863204395496535|      4.284409609485479|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           26|      23.77856052942347|      24.20061180928748|      5.060036578369299|      5.192225918556106|    -1.8618865051129112|    -1.8528356124917713|     -0.831107607453125|   -0.42863204395496535|     3.3935763140119706|      4.300239427520075|
      0.999610938819729|        TF|                10000.0|                    0.0|           27|      23.77856052942347|     30.900913825665846|      2.959110121041899|      5.192225918556106|  -0.027175458012203446|    -1.8528356124917713|    -2.3100023105888434|   -0.42863204395496535|      2.953938819388293|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           28|      23.77856052942347|     24.303117261233886|       3.95414470485934|      5.192225918556106|    -0.7779055374377286|    -1.8528356124917713|    -1.8153572949497558|   -0.42863204395496535|     3.8143344785227713|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           29|      23.77856052942347|      25.15422311021468|     2.0056883731856194|      5.192225918556106|     -1.236498721114197|    -1.8528356124917713|     -2.377557230897153|   -0.42863204395496535|      3.989156999269646|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           30|      23.77856052942347|      24.88463545170442|      2.792660517803687|      5.192225918556106|     0.2858774879233743|    -1.8528356124917713|     -2.105240417760084|   -0.42863204395496535|      3.934003261620066|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           31|      23.77856052942347|      24.12479200945493|     3.6097731645744404|      5.192225918556106|     1.7721038735778807|    -1.8528356124917713|   -0.18024399899138022|   -0.42863204395496535|     2.5152070379712006|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           32|      23.77856052942347|     24.885079062435654|     2.8979733814429807|      5.192225918556106|      1.326071716516922|    -1.8528356124917713|    -1.2976365637039708|   -0.42863204395496535|      3.460078597526368|      4.300239427520075|
     0.9997994187385105|        TF|                10000.0|                    0.0|           33|      23.77856052942347|     27.160236916225696|      2.213033671585612|      5.192225918556106|     0.9764378159540223|    -1.8528356124917713|    -2.4934323694726346|   -0.42863204395496535|      3.138078205536295|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           34|      23.77856052942347|     24.519608967832465|      4.921489299524836|      5.192225918556106|    -0.2316150990450596|    -1.8528356124917713|    -2.5071634320233414|   -0.42863204395496535|     3.4077880437426358|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           35|      23.77856052942347|     24.329360409258264|      5.502768063608198|      5.192225918556106|    0.20375831276741563|    -1.8528356124917713|     -1.138783342209368|   -0.42863204395496535|      4.212808283293299|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           36|      23.77856052942347|     24.344695419593418|     3.5233404609633108|      5.192225918556106|     1.5242984201278786|    -1.8528356124917713|    -0.4734203551035101|   -0.42863204395496535|      3.574221315052689|      4.300239427520075|
     0.9999997894607876|        TF|                10000.0|                    0.0|           37|      23.77856052942347|     25.029266693296716|     5.4869728390954124|      5.192225918556106|    -1.7736700145354285|    -1.8528356124917713|     -1.642599196297032|   -0.42863204395496535|      3.191494889061953|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           38|      23.77856052942347|     24.987967263695495|     2.6197777241583142|      5.192225918556106|      0.414547279342969|    -1.8528356124917713|   -0.15821035680044337|   -0.42863204395496535|     3.3217242090876113|      4.300239427520075|
                    0.0|        TF|                10000.0|                    0.0|           39|      23.77856052942347|     24.987967263695495|     2.6197777241583142|      5.192225918556106|      0.414547279342969|    -1.8528356124917713|   -0.15821035680044337|   -0.42863204395496535|     3.3217242090876113|      4.300239427520075|
     0.9998191128588982|        TF|                10000.0|                    0.0|           40|      23.77856052942347|      26.82623726100583|      4.109469196756111|      5.192225918556106|    -0.2854917143458686|    -1.8528356124917713|    -1.2342195144855563|   -0.42863204395496535|     2.6886142198011096|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           41|      23.77856052942347|     25.334472495443745|     2.1485348706532212|      5.192225918556106|    -0.5479701415421876|    -1.8528356124917713|   -0.18782659256131362|   -0.42863204395496535|      3.379962415288125|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           42|      23.77856052942347|     24.180497352559385|      4.380980788159743|      5.192225918556106|     1.7672800558896353|    -1.8528356124917713|    -1.3465460648273648|   -0.42863204395496535|      3.782450984860361|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           43|      23.77856052942347|     24.163642819287393|      3.647232686526398|      5.192225918556106|    -1.7501771150846492|    -1.8528356124917713|    -1.8167049878642794|   -0.42863204395496535|      4.512053618191031|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           44|      23.77856052942347|      24.82557385254306|      5.457560221328492|      5.192225918556106|    0.02891423918900493|    -1.8528356124917713|    -1.0720269452578783|   -0.42863204395496535|       4.60622552076828|      4.300239427520075|
                    1.0|        TF|                10000.0|                    0.0|           45|      23.77856052942347|     24.358748007211823|      5.558669923856746|      5.192225918556106|    -1.2706442766076687|    -1.8528356124917713|     -1.684467748920554|   -0.42863204395496535|      4.654614989408344|      4.300239427520075|
     0.9999107885676511|        TF|                10000.0|                    0.0|           46|      23.77856052942347|       25.7767895709577|      4.350022458847783|      5.192225918556106|   -0.14781624980345898|    -1.8528356124917713|     -2.210454222952376|   -0.42863204395496535|     2.8929104499844143|      4.300239427520075|
                    1.0|        TT|                10000.0|                    0.0|           47|     23.715931554758168|     23.715931554758168|      4.799432707177881|      4.799432707177881|     0.6067559017807307|     0.6067559017807307|    -1.4216654801922743|    -1.4216654801922743|      4.174274037487952|      4.174274037487952|
     0.9999833812389528|        TF|                 9000.0|      1.109642297784891|            1|     23.715931554758168|      24.97514394480592|      4.218992388250662|      4.799432707177881|     1.6098332055203652|     0.6067559017807307|    -0.9763561106826062|    -1.4216654801922743|      4.727610182542151|      4.174274037487952|
     0.9994044701559016|        TF|                 9000.0|      1.109642297784891|            2|     23.715931554758168|     30.336509126677665|      4.294137878291069|      4.799432707177881|    0.46115746908355026|     0.6067559017807307|    -0.5356960902324088|    -1.4216654801922743|       2.10751963544256|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|            3|     23.715931554758168|     24.684453258821993|      4.120342225305898|      4.799432707177881|    -1.1318299333176438|     0.6067559017807307|     -2.424335978484695|    -1.4216654801922743|     4.6223626629600325|      4.174274037487952|
                    0.0|        TF|                 9000.0|      1.109642297784891|            4|     23.715931554758168|     24.684453258821993|      4.120342225305898|      4.799432707177881|    -1.1318299333176438|     0.6067559017807307|     -2.424335978484695|    -1.4216654801922743|     4.6223626629600325|      4.174274037487952|
                    0.0|        TF|                 9000.0|      1.109642297784891|            5|     23.715931554758168|     24.684453258821993|      4.120342225305898|      4.799432707177881|    -1.1318299333176438|     0.6067559017807307|     -2.424335978484695|    -1.4216654801922743|     4.6223626629600325|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|            6|     23.715931554758168|      24.00859308846816|      4.604477310194085|      4.799432707177881|    -1.4618294265024392|     0.6067559017807307|     -0.799978940668773|    -1.4216654801922743|      4.512217423334407|      4.174274037487952|
     0.9997960343750839|        TF|                 9000.0|      1.109642297784891|            7|     23.715931554758168|     26.520331117419648|      5.136123862667516|      4.799432707177881|    -1.1352369630848678|     0.6067559017807307|     -2.266089936650198|    -1.4216654801922743|     2.8913061473187414|      4.174274037487952|
     0.9998984366332032|        TF|                 9000.0|      1.109642297784891|            8|     23.715931554758168|     27.434447839762683|     3.9762901842995304|      4.799432707177881|     0.9374727175407918|     0.6067559017807307|    -0.2849657059901718|    -1.4216654801922743|     2.0717743645531486|      4.174274037487952|
     0.9996039356265313|        TF|                 9000.0|      1.109642297784891|            9|     23.715931554758168|     30.999733288870715|      4.743488689091393|      4.799432707177881|    0.07614744835089082|     0.6067559017807307|    -2.6029719086817673|    -1.4216654801922743|     2.3736506737279432|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           10|     23.715931554758168|     24.630774208074726|      3.209681284881672|      4.799432707177881|      0.816214649070726|     0.6067559017807307|    -0.9977104219418087|    -1.4216654801922743|      3.208681251618495|      4.174274037487952|
     0.9999008318831601|        TF|                 9000.0|      1.109642297784891|           11|     23.715931554758168|      25.57408073574644|      5.286841366008027|      4.799432707177881|     0.8989121893204874|     0.6067559017807307|     -2.159205718367967|    -1.4216654801922743|      4.712351534492885|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           12|     23.715931554758168|     24.166636688231822|     3.0773340250158654|      4.799432707177881|    -1.3904356914626983|     0.6067559017807307|    -0.7957522910704729|    -1.4216654801922743|      4.608328761170622|      4.174274037487952|
     0.9999986468890758|        TF|                 9000.0|      1.109642297784891|           13|     23.715931554758168|     24.689684257373493|      4.906462924087579|      4.799432707177881|    -1.2479136492117728|     0.6067559017807307|    -1.4806320901294125|    -1.4216654801922743|      3.232170306136541|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           14|     23.715931554758168|     24.632298778081424|      3.724232754702294|      4.799432707177881|     1.3873252284436068|     0.6067559017807307|    -1.6659953994194727|    -1.4216654801922743|      3.531329394814291|      4.174274037487952|
                    0.0|        TF|                 9000.0|      1.109642297784891|           15|     23.715931554758168|     24.632298778081424|      3.724232754702294|      4.799432707177881|     1.3873252284436068|     0.6067559017807307|    -1.6659953994194727|    -1.4216654801922743|      3.531329394814291|      4.174274037487952|
                    0.0|        TF|                 9000.0|      1.109642297784891|           16|     23.715931554758168|     24.632298778081424|      3.724232754702294|      4.799432707177881|     1.3873252284436068|     0.6067559017807307|    -1.6659953994194727|    -1.4216654801922743|      3.531329394814291|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           17|     23.715931554758168|      24.00615162770202|     3.5758669888450267|      4.799432707177881|    -0.4504501915965995|     0.6067559017807307|    -0.5626965077731514|    -1.4216654801922743|      3.979884895455498|      4.174274037487952|
     0.9999720997845879|        TF|                 9000.0|      1.109642297784891|           18|     23.715931554758168|     24.911286887416253|       5.98196330759677|      4.799432707177881|     1.8647164537384344|     0.6067559017807307|    -0.7816657960297104|    -1.4216654801922743|     2.5632413701520367|      4.174274037487952|
     0.9992068663888696|        TF|                 9000.0|      1.109642297784891|           19|     23.715931554758168|      32.05232165943208|      3.928507978199293|      4.799432707177881|    -1.6347229934731358|     0.6067559017807307|    -2.3630835623171293|    -1.4216654801922743|      2.847074238340821|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           20|     23.715931554758168|     24.304764297179844|      4.393966118316392|      4.799432707177881|     0.4285577097229437|     0.6067559017807307|    -2.1623606435241234|    -1.4216654801922743|     3.9524748235987848|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           21|     23.715931554758168|     24.085559144527476|      4.509983409197615|      4.799432707177881|    0.09836856811595729|     0.6067559017807307|    -0.6083163189348411|    -1.4216654801922743|     3.7571174854080205|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           22|     23.715931554758168|     24.128131595734114|     4.2737399703694905|      4.799432707177881|    0.15196858904374488|     0.6067559017807307|    -2.2044448569575494|    -1.4216654801922743|      4.088468373487428|      4.174274037487952|
      0.999791935704391|        TF|                 9000.0|      1.109642297784891|           23|     23.715931554758168|     26.503547703962177|      5.386310400667825|      4.799432707177881|      0.516039639967127|     0.6067559017807307|    -1.0291966458428776|    -1.4216654801922743|      2.504663099496305|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           24|     23.715931554758168|     24.471351685144313|      3.337807786509013|      4.799432707177881|   -0.25730840728364424|     0.6067559017807307|    -0.8092955287162313|    -1.4216654801922743|       4.09425642659167|      4.174274037487952|
                    0.0|        TF|                 9000.0|      1.109642297784891|           25|     23.715931554758168|     24.471351685144313|      3.337807786509013|      4.799432707177881|   -0.25730840728364424|     0.6067559017807307|    -0.8092955287162313|    -1.4216654801922743|       4.09425642659167|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           26|     23.715931554758168|     24.418376354832116|     5.6947749548230036|      4.799432707177881|     0.5196921538061157|     0.6067559017807307|    -1.9886639468075544|    -1.4216654801922743|      4.088831793554343|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           27|     23.715931554758168|     24.308607489583594|      5.522528456487525|      4.799432707177881|   -0.10290463608606037|     0.6067559017807307|    -0.6512980404868243|    -1.4216654801922743|     3.6377871281907623|      4.174274037487952|
                    1.0|        TF|                 9000.0|      1.109642297784891|           28|     23.715931554758168|     24.312746781214575|      4.696786803052303|      4.799432707177881|      0.335822762217034|     0.6067559017807307|     -1.078091555511203|    -1.4216654801922743|      3.614290753701889|      4.174274037487952|
