best&cur swipd ACCPT PB|  ACC-BEST|            TEMPERATURE|                DENSITY|ACTUAL#MARKOV|                 BEST y|                 CURR y|                 CURR x|                 BEST x|                CURR x2|                BEST x2|                CURR x3|                BEST x3|                CURR x4|                BEST x4|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.612029775934197|     2.5451330127878027|     2.5451330127878027|     1.6217367185384064|     1.6217367185384064|    -1.5584337029168078|    -1.5584337029168078|      4.806637017991161|      4.806637017991161|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      24.38692967223887|      5.018564405782574|      5.018564405782574|    -1.4648276674728407|    -1.4648276674728407|    -1.4770964339252197|    -1.4770964339252197|     4.6076502248824305|     4.6076502248824305|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      43.68034022243229|      3.493986532091342|      3.493986532091342|     1.9766879181787544|     1.9766879181787544|    -2.1592150706376727|    -2.1592150706376727|      2.146489853394954|      2.146489853394954|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     25.305531854192648|     3.5924089259682477|     3.5924089259682477|     1.0177770897588818|     1.0177770897588818|     -2.032473261237051|     -2.032473261237051|      3.248306154366919|      3.248306154366919|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     29.945329781841753|      4.343776985484752|      4.343776985484752|    -1.4398177396329488|    -1.4398177396329488|     -1.373994162854409|     -1.373994162854409|     2.6225618153771735|     2.6225618153771735|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.684140056338443|      5.602300880312304|      5.602300880312304|   -0.26586401361448253|   -0.26586401361448253|    -2.0264634740565466|    -2.0264634740565466|      4.334590814789184|      4.334590814789184|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.174998172342324|      2.685874262868032|      2.685874262868032|     0.4925873436579584|     0.4925873436579584|     -1.007793941807234|     -1.007793941807234|     4.5281541140347485|     4.5281541140347485|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.535537655567513|       2.12536716506767|       2.12536716506767|    0.24562235908391772|    0.24562235908391772|   -0.24752600811617587|   -0.24752600811617587|     3.4276007084509565|     3.4276007084509565|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      26.22870393627403|     2.5622415370486755|     2.5622415370486755|     1.4909770994777092|     1.4909770994777092|    -0.4703163431032671|    -0.4703163431032671|     2.4639359865132406|     2.4639359865132406|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      5.119723398826182|      5.119723398826182|   -0.25405859767249206|   -0.25405859767249206|    -0.5272138348106723|    -0.5272138348106723|      1.531739404120625|      1.531739404120625|
