best&cur swipd ACCPT PB|  ACC-BEST|            TEMPERATURE|                DENSITY|ACTUAL#MARKOV|                 BEST y|                 CURR y|                 CURR x|                 BEST x|                CURR x2|                BEST x2|                CURR x3|                BEST x3|                CURR x4|                BEST x4|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     26.112493074254246|      3.923493810714534|      3.923493810714534|     1.4784438628147556|     1.4784438628147556|    -0.4444871427292245|    -0.4444871427292245|     2.2613266658872666|     2.2613266658872666|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|     3.8176019374239045|     3.8176019374239045|    -0.8548214169560522|    -0.8548214169560522|    -2.0572448779323302|    -2.0572448779323302|     1.6972490870497912|     1.6972490870497912|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.233904009027654|      2.898143553919938|      2.898143553919938|     1.6206032236393382|     1.6206032236393382|   -0.19960866374050434|   -0.19960866374050434|      3.671726997969148|      3.671726997969148|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.657125644966523|      4.499131592375443|      4.499131592375443|    -0.0840512075563069|    -0.0840512075563069|     -1.244714224845014|     -1.244714224845014|     3.9613966686335083|     3.9613966686335083|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      25.87283188802418|      5.908563719901119|      5.908563719901119|     0.9236174360924596|     0.9236174360924596|     -2.077108120697935|     -2.077108120697935|      4.926277971589425|      4.926277971589425|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      3.604714627990694|      3.604714627990694|    -1.5471057020583951|    -1.5471057020583951|    -0.3120775052509277|    -0.3120775052509277|      2.022297680115595|      2.022297680115595|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      5.986440021519989|      5.986440021519989|     0.9958054513688586|     0.9958054513688586|    -0.7771407934528969|    -0.7771407934528969|     1.0789617007404386|     1.0789617007404386|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      35.42355978823352|     3.5991225236776194|     3.5991225236776194|     0.6774225959459059|     0.6774225959459059|     -2.604878167135316|     -2.604878167135316|     2.4726302749630826|     2.4726302749630826|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|     4.6120689622849085|     4.6120689622849085|    -1.0729061828167588|    -1.0729061828167588|     -0.845107085439686|     -0.845107085439686|     1.0098497074452575|     1.0098497074452575|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.036715193589366|       5.74201631505068|       5.74201631505068|   -0.11163842791299228|   -0.11163842791299228|   -0.08259044962713391|   -0.08259044962713391|     2.4820285259617463|     2.4820285259617463|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      5.161267634453739|      5.161267634453739|    -1.9090699619333877|    -1.9090699619333877|    -0.6733847062784841|    -0.6733847062784841|     1.5544197076692519|     1.5544197076692519|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      27.04315378916491|      5.325482003484488|      5.325482003484488|    0.10891765622455285|    0.10891765622455285|    -1.6498723182420818|    -1.6498723182420818|      2.541089196677992|      2.541089196677992|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     26.164228911473902|     5.0652648484065494|     5.0652648484065494|      1.098858944206059|      1.098858944206059|    -0.2864094193261115|    -0.2864094193261115|      1.776371936477823|      1.776371936477823|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.452941236426003|      5.857642260664941|      5.857642260664941|     -1.949899280567335|     -1.949899280567335|    -0.2696758861506847|    -0.2696758861506847|     3.2937993999146165|     3.2937993999146165|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      2.581233423288973|      2.581233423288973|    -0.8165613889763463|    -0.8165613889763463|    -2.6956071801676607|    -2.6956071801676607|      1.157309581221623|      1.157309581221623|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     26.936346171100407|      5.103707370018473|      5.103707370018473|    -0.1616288455450432|    -0.1616288455450432|    -2.0641625313870455|    -2.0641625313870455|       2.54776812539473|       2.54776812539473|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      43.93661285200238|      2.351234244413064|      2.351234244413064|    -1.8107004367311563|    -1.8107004367311563|    -1.4990619127220892|    -1.4990619127220892|      2.673039093114264|      2.673039093114264|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.485249622584526|      5.010417606976468|      5.010417606976468|    -0.5836278620793185|    -0.5836278620793185|    -0.7730588314339228|    -0.7730588314339228|      3.693818398960302|      3.693818398960302|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      3.820334755924162|      3.820334755924162|     0.5863875996514838|     0.5863875996514838|    -0.3835771661866687|    -0.3835771661866687|     1.6699204618987697|     1.6699204618987697|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      24.29392759019644|     3.1480345043682965|     3.1480345043682965|    -0.6822777023496309|    -0.6822777023496309|    -0.5912391902005671|    -0.5912391902005671|      4.001921534552065|      4.001921534552065|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      4.551151235539104|      4.551151235539104|      1.843462354804414|      1.843462354804414|    -1.9959275030954964|    -1.9959275030954964|     1.4023032214750715|     1.4023032214750715|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.071468617926154|      5.280733529370975|      5.280733529370975|    0.33410117074395895|    0.33410117074395895|    -0.9260335055105107|    -0.9260335055105107|     3.0746212267958364|     3.0746212267958364|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      5.779619194031396|      5.779619194031396|     0.5480542031542033|     0.5480542031542033|    -0.5253151411001569|    -0.5253151411001569|      1.196286906465914|      1.196286906465914|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      2.500665619358567|      2.500665619358567|    -0.9496249397936181|    -0.9496249397936181|    -1.6799546616626388|    -1.6799546616626388|     2.4845763746951204|     2.4845763746951204|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      4.609145838239956|      4.609145838239956|    -1.7096230942085429|    -1.7096230942085429|    -1.5901103170433926|    -1.5901103170433926|     2.0056236518453607|     2.0056236518453607|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.992396356760302|      5.656602715999066|      5.656602715999066|    -1.1931909208764875|    -1.1931909208764875|    -1.4295500560066914|    -1.4295500560066914|       4.80323670473725|       4.80323670473725|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      24.27621995075871|      4.534438617588417|      4.534438617588417|    0.04857343300596684|    0.04857343300596684|    -2.8192625414409163|    -2.8192625414409163|      3.799714179053167|      3.799714179053167|
