best&cur swipd ACCPT PB|  ACC-BEST|            TEMPERATURE|                DENSITY|ACTUAL#MARKOV|                 BEST y|                 CURR y|                 CURR x|                 BEST x|                CURR x2|                BEST x2|                CURR x3|                BEST x3|                CURR x4|                BEST x4|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|     3.3755823861396563|     3.3755823861396563|    -1.0818753266196341|    -1.0818753266196341|    -1.7496078974640064|    -1.7496078974640064|      1.341853040820848|      1.341853040820848|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     24.124505150695782|      5.834154418892263|      5.834154418892263|    -0.5959333967262594|    -0.5959333967262594|    -0.5035013560249784|    -0.5035013560249784|     3.2846631409853275|     3.2846631409853275|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     38.124890661349234|      5.297780313575583|      5.297780313575583|     0.9902986608059443|     0.9902986608059443|    -0.7514357655360109|    -0.7514357655360109|      1.670807318281883|      1.670807318281883|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     25.174653378020313|     3.4098224618466264|     3.4098224618466264|     -1.092332351330938|     -1.092332351330938|    -1.8411109919275481|    -1.8411109919275481|       3.35991433459544|       3.35991433459544|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     30.413244115951098|     4.9024308031090555|     4.9024308031090555|     -1.729227319401803|     -1.729227319401803|    -2.1934699736735395|    -2.1934699736735395|      2.717332847594995|      2.717332847594995|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|     3.6931854197987337|     3.6931854197987337|     1.2100789087709378|     1.2100789087709378|    -1.9893822043360803|    -1.9893822043360803|     1.3466739991592842|     1.3466739991592842|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      26.10755860788752|      4.454002537446507|      4.454002537446507|     1.5203593783244882|     1.5203593783244882|     -2.448843331087706|     -2.448843331087706|      4.847735118734277|      4.847735118734277|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      24.69954369685719|      4.349935366414984|      4.349935366414984|     1.9443191417648604|     1.9443191417648604|    -1.8750453077085782|    -1.8750453077085782|      4.554543702274244|      4.554543702274244|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      2.473871335908816|      2.473871335908816|     0.6129052119701313|     0.6129052119701313|    -1.5085826535366578|    -1.5085826535366578|     1.1231482680271223|     1.1231482680271223|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|     3.8993435881106007|     3.8993435881106007|    -1.8680125997557848|    -1.8680125997557848|      -1.35466310067897|      -1.35466310067897|     1.2360422239691595|     1.2360422239691595|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      25.60341956398844|      5.405160148455009|      5.405160148455009|     1.1244647880754748|     1.1244647880754748|     -1.643125117643521|     -1.643125117643521|      2.838838418853937|      2.838838418853937|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     28.492140677772564|       5.13999883015156|       5.13999883015156|    0.18549328686243172|    0.18549328686243172|     -1.428790198363132|     -1.428790198363132|     2.5392666420216856|     2.5392666420216856|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|      42.33120444251202|      5.241185364064852|      5.241185364064852|     0.1542272366590578|     0.1542272366590578|    -1.1861754773580575|    -1.1861754773580575|     1.8841898305939102|     1.8841898305939102|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|      3.821405484141425|      3.821405484141425|    -1.0013760671775795|    -1.0013760671775795|     -2.233857762997756|     -2.233857762997756|     1.5714387925282733|     1.5714387925282733|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     25.907172037082734|      5.159973344152636|      5.159973344152636|    -1.3787059509185275|    -1.3787059509185275|    -2.4568360084404612|    -2.4568360084404612|     2.8515696814777036|     2.8515696814777036|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0| 1.7976931348623157E308|     3.2772290003092777|     3.2772290003092777|    -1.5918685330789542|    -1.5918685330789542|    -1.9861935718335373|    -1.9861935718335373|     1.5682273061011456|     1.5682273061011456|
                    0.0|   initial|                    0.0|                    0.0|            0|                    0.0|     28.254843385249927|      5.226874608056962|      5.226874608056962|    -0.7897293949465327|    -0.7897293949465327|    -1.3089136547185758|    -1.3089136547185758|      2.535029961474161|      2.535029961474161|
